Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,8247,1,OK,0.6335933,-0.0447328,-0.7683976,0.0782539,-24.864,-93.426,-1286.709,0.2963775,4,OK,-24.586,-93.382,-1286.843,OK,-73.872,-96.482,-1295.652,OK,-123.670,-75.330,-1309.657,OK,-156.829,-126.629,-1307.371
1,Port 2: NDI 8700340  s/n:34802401,8250,1,OK,0.6399230,-0.0331884,-0.7630847,0.0842546,-24.851,-97.159,-1283.738,0.3019010,4,OK,-24.580,-97.105,-1283.890,OK,-73.933,-101.345,-1291.756,OK,-124.479,-81.335,-1304.736,OK,-156.344,-133.392,-1302.107
1,Port 2: NDI 8700340  s/n:34802401,8253,1,OK,0.6506030,-0.0200004,-0.7543310,0.0854424,-24.824,-100.118,-1279.178,0.3131882,4,OK,-24.561,-100.060,-1279.362,OK,-74.041,-105.154,-1285.753,OK,-125.331,-85.942,-1296.990,OK,-156.078,-138.638,-1294.173
1,Port 2: NDI 8700340  s/n:34802401,8256,1,OK,0.6627322,-0.0125931,-0.7434323,0.0890834,-24.687,-102.221,-1273.901,0.3137094,4,OK,-24.426,-102.162,-1274.098,OK,-74.034,-107.902,-1278.812,OK,-125.931,-89.355,-1288.260,OK,-155.834,-142.458,-1284.559
1,Port 2: NDI 8700340  s/n:34802401,8259,1,OK,0.6760097,-0.0047906,-0.7313406,0.0901606,-24.365,-103.857,-1268.132,0.3285294,4,OK,-24.110,-103.796,-1268.358,OK,-73.798,-110.023,-1271.211,OK,-126.205,-91.952,-1278.637,OK,-155.398,-145.396,-1274.204
1,Port 2: NDI 8700340  s/n:34802401,8262,1,OK,0.6904401,0.0037431,-0.7179099,0.0887909,-23.820,-105.180,-1262.007,0.3376878,4,OK,-23.577,-105.117,-1262.260,OK,-73.301,-111.715,-1263.110,OK,-126.086,-93.975,-1268.226,OK,-154.661,-147.720,-1263.215
1,Port 2: NDI 8700340  s/n:34802401,8265,1,OK,0.7051845,0.0046384,-0.7030351,0.0918427,-23.087,-105.539,-1255.407,0.3401580,4,OK,-22.875,-105.482,-1255.683,OK,-72.546,-112.227,-1254.377,OK,-125.565,-94.669,-1257.411,OK,-153.708,-148.448,-1250.898
1,Port 2: NDI 8700340  s/n:34802401,8268,1,OK,0.7205933,0.0005093,-0.6869468,0.0940693,-22.181,-104.437,-1248.446,0.3265352,4,OK,-21.983,-104.387,-1248.722,OK,-71.592,-110.841,-1245.198,OK,-124.598,-93.007,-1246.117,OK,-152.678,-146.554,-1237.730
1,Port 2: NDI 8700340  s/n:34802401,8271,1,OK,0.7360794,-0.0084881,-0.6703096,0.0938089,-21.117,-101.487,-1241.393,0.3380074,4,OK,-20.915,-101.454,-1241.692,OK,-70.453,-107.044,-1235.873,OK,-123.149,-88.376,-1234.809,OK,-151.645,-141.357,-1224.348
1,Port 2: NDI 8700340  s/n:34802401,8274,1,OK,0.7500169,-0.0198632,-0.6547803,0.0913387,-19.986,-97.540,-1235.231,0.3684548,4,OK,-19.787,-97.516,-1235.574,OK,-69.186,-101.918,-1227.629,OK,-121.372,-82.082,-1224.884,OK,-150.558,-134.243,-1212.442
1,Port 2: NDI 8700340  s/n:34802401,8277,1,OK,0.7615837,-0.0384921,-0.6406877,0.0895986,-18.821,-91.861,-1229.896,0.3897436,4,OK,-18.649,-91.853,-1230.269,OK,-67.830,-94.546,-1220.541,OK,-119.311,-73.076,-1216.722,OK,-149.584,-123.982,-1201.869
1,Port 2: NDI 8700340  s/n:34802401,8280,1,OK,0.7714797,-0.0594580,-0.6279065,0.0837686,-17.591,-84.802,-1225.656,0.3705762,4,OK,-17.407,-84.808,-1226.013,OK,-66.408,-85.340,-1214.933,OK,-116.871,-61.802,-1210.224,OK,-148.634,-111.093,-1193.202
1,Port 2: NDI 8700340  s/n:34802401,8283,1,OK,0.7791291,-0.0825360,-0.6166480,0.0767517,-16.269,-77.034,-1222.608,0.3673064,4,OK,-16.085,-77.053,-1222.966,OK,-64.827,-75.199,-1210.820,OK,-114.101,-49.394,-1205.685,OK,-147.528,-96.812,-1186.587
1,Port 2: NDI 8700340  s/n:34802401,8286,1,OK,0.7836011,-0.1030523,-0.6090100,0.0667555,-14.997,-69.567,-1220.894,0.3436215,4,OK,-14.825,-69.601,-1221.228,OK,-63.266,-65.424,-1208.600,OK,-111.336,-37.407,-1203.340,OK,-146.500,-82.981,-1182.871
1,Port 2: NDI 8700340  s/n:34802401,8289,1,OK,0.7866283,-0.1230041,-0.6027249,0.0529966,-13.606,-61.784,-1220.147,0.3041288,4,OK,-13.436,-61.832,-1220.438,OK,-61.546,-55.170,-1207.613,OK,-108.162,-24.834,-1202.314,OK,-145.246,-68.357,-1180.913
1,Port 2: NDI 8700340  s/n:34802401,8292,1,OK,0.7863589,-0.1411655,-0.6000120,0.0412024,-12.507,-54.969,-1220.773,0.3036433,4,OK,-12.335,-55.033,-1221.060,OK,-60.134,-46.201,-1208.405,OK,-105.481,-13.909,-1203.594,OK,-144.333,-55.550,-1181.601
1,Port 2: NDI 8700340  s/n:34802401,8295,1,OK,0.7835965,-0.1599773,-0.5994295,0.0326817,-11.569,-48.689,-1222.421,0.3070174,4,OK,-11.393,-48.764,-1222.711,OK,-58.928,-37.974,-1210.542,OK,-103.114,-3.985,-1206.693,OK,-143.557,-43.746,-1184.136
1,Port 2: NDI 8700340  s/n:34802401,8298,1,OK,0.7789980,-0.1762473,-0.6011883,0.0259158,-10.930,-43.540,-1224.680,0.3008318,4,OK,-10.769,-43.626,-1224.963,OK,-58.092,-31.227,-1213.555,OK,-101.278,4.121,-1210.875,OK,-143.131,-34.050,-1188.047
1,Port 2: NDI 8700340  s/n:34802401,8301,1,OK,0.7719709,-0.1875422,-0.6070311,0.0200524,-10.988,-39.997,-1228.209,0.2920196,4,OK,-10.832,-40.087,-1228.472,OK,-58.088,-26.586,-1218.229,OK,-100.596,9.633,-1216.832,OK,-143.686,-27.365,-1194.386
1,Port 2: NDI 8700340  s/n:34802401,8304,1,OK,0.7623382,-0.1940139,-0.6172429,0.0145001,-11.654,-37.965,-1232.649,0.2699520,4,OK,-11.496,-38.052,-1232.882,OK,-58.866,-23.928,-1224.203,OK,-100.935,12.830,-1224.258,OK,-145.133,-23.506,-1202.870
1,Port 2: NDI 8700340  s/n:34802401,8307,1,OK,0.7501804,-0.1951664,-0.6316673,0.0116555,-13.139,-37.906,-1238.287,0.2706430,4,OK,-12.988,-37.987,-1238.515,OK,-60.629,-23.860,-1231.681,OK,-102.669,12.890,-1233.440,OK,-147.668,-23.409,-1213.654
1,Port 2: NDI 8700340  s/n:34802401,8310,1,OK,0.7354907,-0.1889895,-0.6505679,0.0098957,-15.330,-40.000,-1245.090,0.2541534,4,OK,-15.157,-40.073,-1245.282,OK,-63.254,-26.608,-1240.719,OK,-105.652,9.606,-1244.184,OK,-151.063,-27.363,-1226.778
1,Port 2: NDI 8700340  s/n:34802401,8313,1,OK,0.7192436,-0.1790320,-0.6712205,0.0099545,-17.617,-43.366,-1252.449,0.2497480,4,OK,-17.425,-43.421,-1252.626,OK,-65.984,-31.034,-1250.453,OK,-108.910,4.303,-1255.763,OK,-154.343,-33.725,-1241.033
1,Port 2: NDI 8700340  s/n:34802401,8316,1,OK,0.7023635,-0.1637280,-0.6926418,0.0112218,-19.845,-48.251,-1259.882,0.2883802,4,OK,-19.639,-48.297,-1260.089,OK,-68.589,-37.393,-1260.212,OK,-112.250,-3.306,-1267.371,OK,-157.246,-42.890,-1255.597
1,Port 2: NDI 8700340  s/n:34802401,8319,1,OK,0.6860648,-0.1487876,-0.7119379,0.0179365,-21.717,-54.057,-1266.688,0.2666141,4,OK,-21.486,-54.094,-1266.853,OK,-70.760,-45.008,-1269.306,OK,-115.283,-12.453,-1278.262,OK,-159.270,-53.768,-1268.857
1,Port 2: NDI 8700340  s/n:34802401,8322,1,OK,0.6712220,-0.1264606,-0.7300275,0.0229917,-23.242,-61.069,-1272.843,0.2766234,4,OK,-22.994,-61.086,-1272.992,OK,-72.479,-54.132,-1277.464,OK,-117.978,-23.433,-1287.741,OK,-160.479,-66.810,-1281.065
1,Port 2: NDI 8700340  s/n:34802401,8325,1,OK,0.6565543,-0.1001979,-0.7469734,0.0304554,-24.346,-69.422,-1278.959,0.2730154,4,OK,-24.091,-69.420,-1279.087,OK,-73.662,-64.990,-1285.504,OK,-120.284,-36.536,-1297.010,OK,-160.630,-82.213,-1292.998
1,Port 2: NDI 8700340  s/n:34802401,8328,1,OK,0.6417685,-0.0688653,-0.7628271,0.0385446,-24.902,-78.967,-1284.635,0.3148094,4,OK,-24.623,-78.957,-1284.805,OK,-74.083,-77.364,-1292.937,OK,-121.964,-51.471,-1305.702,OK,-159.499,-99.644,-1304.486
1,Port 2: NDI 8700340  s/n:34802401,8331,1,OK,0.6317618,-0.0368498,-0.7728390,0.0473174,-24.843,-88.517,-1288.306,0.3208729,4,OK,-24.548,-88.475,-1288.460,OK,-73.813,-89.736,-1297.812,OK,-122.905,-66.506,-1311.083,OK,-157.404,-116.926,-1312.091
1,Port 2: NDI 8700340  s/n:34802401,8334,1,OK,0.6298247,-0.0100882,-0.7745621,0.0572069,-24.524,-96.851,-1288.740,0.3140019,4,OK,-24.220,-96.783,-1288.883,OK,-73.364,-100.555,-1298.401,OK,-123.601,-79.756,-1311.341,OK,-155.310,-131.944,-1313.362
1,Port 2: NDI 8700340  s/n:34802401,8337,1,OK,0.6330921,0.0125247,-0.7709431,0.0684415,-24.028,-104.400,-1286.976,0.3352243,4,OK,-23.732,-104.325,-1287.157,OK,-72.742,-110.374,-1296.021,OK,-124.118,-91.940,-1308.196,OK,-153.237,-145.556,-1310.401
1,Port 2: NDI 8700340  s/n:34802401,8340,1,OK,0.6391585,0.0313746,-0.7643086,0.0795263,-23.382,-111.029,-1283.901,0.3347202,4,OK,-23.090,-110.946,-1284.086,OK,-71.957,-119.018,-1292.009,OK,-124.336,-102.716,-1303.048,OK,-151.175,-157.514,-1304.998
1,Port 2: NDI 8700340  s/n:34802401,8343,1,OK,0.6465083,0.0464939,-0.7562442,0.0892195,-22.622,-116.432,-1280.254,0.3441222,4,OK,-22.348,-116.334,-1280.460,OK,-71.058,-126.094,-1287.230,OK,-124.219,-111.600,-1297.022,OK,-149.182,-167.292,-1298.522
1,Port 2: NDI 8700340  s/n:34802401,8346,1,OK,0.6548772,0.0583182,-0.7471658,0.0973554,-21.815,-120.740,-1276.352,0.3219474,4,OK,-21.550,-120.640,-1276.548,OK,-70.152,-131.748,-1282.121,OK,-123.908,-118.727,-1290.489,OK,-147.318,-175.077,-1291.395
1,Port 2: NDI 8700340  s/n:34802401,8349,1,OK,0.6651461,0.0673084,-0.7365890,0.1024053,-21.106,-123.719,-1271.907,0.3176507,4,OK,-20.850,-123.619,-1272.114,OK,-69.399,-135.656,-1276.217,OK,-123.590,-123.658,-1282.938,OK,-145.920,-180.458,-1283.203
1,Port 2: NDI 8700340  s/n:34802401,8352,1,OK,0.6766289,0.0725104,-0.7252468,0.1045594,-20.576,-125.129,-1266.765,0.3499048,4,OK,-20.328,-125.027,-1267.016,OK,-68.864,-137.524,-1269.428,OK,-123.355,-126.066,-1274.443,OK,-145.150,-183.087,-1273.980
1,Port 2: NDI 8700340  s/n:34802401,8355,1,OK,0.6901022,0.0667459,-0.7123568,0.1088658,-20.298,-124.415,-1260.695,0.3401929,4,OK,-20.064,-124.316,-1260.951,OK,-68.696,-136.688,-1261.438,OK,-123.282,-125.096,-1264.739,OK,-145.220,-182.019,-1262.440
1,Port 2: NDI 8700340  s/n:34802401,8358,1,OK,0.7061557,0.0576384,-0.6971858,0.1093337,-20.068,-121.939,-1253.717,0.3624585,4,OK,-19.860,-121.855,-1254.018,OK,-68.615,-133.536,-1252.151,OK,-123.134,-121.239,-1253.469,OK,-145.695,-177.775,-1249.182
1,Port 2: NDI 8700340  s/n:34802401,8361,1,OK,0.7238951,0.0405038,-0.6798804,0.1099913,-19.730,-117.375,-1245.917,0.3626551,4,OK,-19.531,-117.304,-1246.233,OK,-68.428,-127.684,-1241.802,OK,-122.630,-114.022,-1241.062,OK,-146.327,-169.828,-1233.984
1,Port 2: NDI 8700340  s/n:34802401,8364,1,OK,0.7419320,0.0231223,-0.6612183,0.1085943,-18.915,-112.114,-1237.770,0.3529832,4,OK,-18.726,-112.066,-1238.091,OK,-67.645,-120.898,-1231.053,OK,-121.331,-105.648,-1228.143,OK,-146.158,-160.550,-1218.306
1,Port 2: NDI 8700340  s/n:34802401,8367,1,OK,0.7595672,0.0033444,-0.6414896,0.1074128,-17.646,-106.102,-1229.755,0.3536875,4,OK,-17.441,-106.061,-1230.085,OK,-66.243,-113.134,-1220.432,OK,-119.239,-96.088,-1215.461,OK,-145.193,-149.847,-1202.607
1,Port 2: NDI 8700340  s/n:34802401,8370,1,OK,0.7767907,-0.0172741,-0.6208539,0.1041072,-15.844,-99.246,-1221.859,0.3811575,4,OK,-15.662,-99.230,-1222.235,OK,-64.132,-104.247,-1209.902,OK,-116.211,-85.158,-1203.006,OK,-143.293,-137.543,-1187.175
1,Port 2: NDI 8700340  s/n:34802401,8373,1,OK,0.7928681,-0.0414141,-0.5995439,0.1009559,-13.504,-91.387,-1214.433,0.3859939,4,OK,-13.325,-91.390,-1214.827,OK,-61.332,-94.028,-1200.015,OK,-112.226,-72.627,-1191.424,OK,-140.474,-123.287,-1172.333
1,Port 2: NDI 8700340  s/n:34802401,8376,1,OK,0.8063087,-0.0655347,-0.5797201,0.0974473,-10.927,-83.395,-1208.300,0.3725446,4,OK,-10.733,-83.426,-1208.689,OK,-58.189,-83.622,-1191.835,OK,-107.798,-59.921,-1181.911,OK,-137.064,-108.695,-1159.777
1,Port 2: NDI 8700340  s/n:34802401,8379,1,OK,0.8165269,-0.0902741,-0.5622637,0.0948365,-8.310,-75.412,-1203.579,0.3728079,4,OK,-8.109,-75.460,-1203.976,OK,-54.951,-73.229,-1185.519,OK,-103.263,-47.289,-1174.851,OK,-133.486,-94.049,-1149.816
1,Port 2: NDI 8700340  s/n:34802401,8382,1,OK,0.8236616,-0.1145150,-0.5478748,0.0911102,-5.872,-67.556,-1200.451,0.3481223,4,OK,-5.670,-67.625,-1200.824,OK,-51.922,-62.961,-1181.345,OK,-98.912,-34.838,-1170.367,OK,-130.149,-79.488,-1142.839
1,Port 2: NDI 8700340  s/n:34802401,8385,1,OK,0.8269015,-0.1386190,-0.5376181,0.0893612,-4.043,-60.174,-1199.337,0.2946358,4,OK,-3.844,-60.256,-1199.645,OK,-49.617,-53.367,-1179.847,OK,-95.503,-23.319,-1169.127,OK,-127.668,-65.803,-1139.429
1,Port 2: NDI 8700340  s/n:34802401,8388,1,OK,0.8265815,-0.1580781,-0.5334427,0.0849308,-3.013,-54.025,-1199.903,0.3459449,4,OK,-2.821,-54.139,-1200.268,OK,-48.317,-45.302,-1180.447,OK,-93.289,-13.679,-1170.632,OK,-126.610,-54.327,-1139.709
1,Port 2: NDI 8700340  s/n:34802401,8391,1,OK,0.8237059,-0.1771244,-0.5327516,0.0794437,-2.503,-48.098,-1201.861,0.3287032,4,OK,-2.307,-48.227,-1202.196,OK,-47.653,-37.544,-1183.025,OK,-91.753,-4.388,-1174.315,OK,-126.453,-43.196,-1142.571
1,Port 2: NDI 8700340  s/n:34802401,8394,1,OK,0.8178116,-0.1974807,-0.5353437,0.0747838,-2.303,-42.188,-1204.980,0.3041392,4,OK,-2.147,-42.323,-1205.280,OK,-47.410,-29.841,-1187.210,OK,-90.686,4.774,-1180.190,OK,-126.940,-32.123,-1147.826
1,Port 2: NDI 8700340  s/n:34802401,8397,1,OK,0.8094136,-0.2174526,-0.5412993,0.0675207,-2.508,-36.327,-1209.645,0.2809310,4,OK,-2.354,-36.465,-1209.911,OK,-47.648,-22.188,-1193.387,OK,-90.009,13.870,-1188.338,OK,-128.127,-21.034,-1155.908
1,Port 2: NDI 8700340  s/n:34802401,8400,1,OK,0.7984112,-0.2373053,-0.5499936,0.0610963,-2.980,-30.960,-1215.376,0.2451696,4,OK,-2.827,-31.096,-1215.592,OK,-48.212,-15.201,-1201.035,OK,-89.688,22.143,-1198.306,OK,-129.757,-10.841,-1166.093
1,Port 2: NDI 8700340  s/n:34802401,8403,1,OK,0.7848217,-0.2493795,-0.5649110,0.0523484,-4.314,-27.683,-1222.119,0.2197141,4,OK,-4.195,-27.800,-1222.294,OK,-49.814,-10.904,-1210.074,OK,-90.668,27.200,-1209.644,OK,-132.734,-4.524,-1178.814
1,Port 2: NDI 8700340  s/n:34802401,8406,1,OK,0.7693514,-0.2533413,-0.5847332,0.0447620,-6.578,-26.882,-1229.736,0.2157850,4,OK,-6.450,-26.993,-1229.888,OK,-52.557,-9.847,-1220.200,OK,-93.183,28.445,-1222.003,OK,-137.011,-2.956,-1193.330
1,Port 2: NDI 8700340  s/n:34802401,8409,1,OK,0.7519175,-0.2505611,-0.6084794,0.0399006,-9.516,-28.346,-1237.911,0.2121173,4,OK,-9.398,-28.438,-1238.054,OK,-56.136,-11.775,-1231.063,OK,-96.921,26.136,-1235.148,OK,-142.098,-5.756,-1209.207
1,Port 2: NDI 8700340  s/n:34802401,8412,1,OK,0.7338798,-0.2417735,-0.6337615,0.0362271,-12.583,-31.443,-1246.096,0.2097848,4,OK,-12.454,-31.526,-1246.224,OK,-59.841,-15.844,-1241.963,OK,-101.048,21.336,-1248.131,OK,-147.092,-11.687,-1225.329
1,Port 2: NDI 8700340  s/n:34802401,8415,1,OK,0.7164661,-0.2302189,-0.6575835,0.0354900,-15.396,-35.620,-1253.903,0.2105228,4,OK,-15.246,-35.697,-1254.018,OK,-63.215,-21.310,-1252.303,OK,-104.976,14.858,-1260.394,OK,-151.350,-19.618,-1240.583
1,Port 2: NDI 8700340  s/n:34802401,8418,1,OK,0.6989365,-0.2166947,-0.6804516,0.0389448,-17.982,-40.924,-1261.493,0.2284911,4,OK,-17.797,-40.998,-1261.614,OK,-66.286,-28.277,-1262.319,OK,-108.787,6.526,-1272.390,OK,-154.955,-29.720,-1255.333
1,Port 2: NDI 8700340  s/n:34802401,8421,1,OK,0.6821211,-0.1992877,-0.7022167,0.0434389,-20.203,-47.221,-1268.608,0.2332094,4,OK,-20.001,-47.287,-1268.721,OK,-68.894,-36.516,-1271.716,OK,-112.230,-3.360,-1283.492,OK,-157.649,-41.625,-1269.213
1,Port 2: NDI 8700340  s/n:34802401,8424,1,OK,0.6646567,-0.1794231,-0.7235585,0.0500187,-22.037,-54.487,-1275.606,0.2383701,4,OK,-21.814,-54.537,-1275.718,OK,-70.962,-46.039,-1280.977,OK,-115.200,-14.735,-1294.534,OK,-159.409,-55.292,-1282.960
1,Port 2: NDI 8700340  s/n:34802401,8427,1,OK,0.6467666,-0.1553758,-0.7445935,0.0559626,-23.310,-62.510,-1282.797,0.2567534,4,OK,-23.062,-62.528,-1282.894,OK,-72.293,-56.485,-1290.462,OK,-117.375,-27.273,-1305.612,OK,-159.967,-70.226,-1297.000
1,Port 2: NDI 8700340  s/n:34802401,8430,1,OK,0.6298500,-0.1283885,-0.7634273,0.0631203,-23.958,-71.262,-1289.372,0.2582832,4,OK,-23.701,-71.269,-1289.461,OK,-72.843,-67.841,-1299.106,OK,-118.808,-40.925,-1315.681,OK,-159.180,-86.388,-1309.845
1,Port 2: NDI 8700340  s/n:34802401,8433,1,OK,0.6163646,-0.0963059,-0.7786848,0.0668561,-24.058,-80.012,-1294.399,0.2790206,4,OK,-23.778,-79.997,-1294.489,OK,-72.694,-79.134,-1305.732,OK,-119.620,-54.423,-1323.099,OK,-157.385,-102.334,-1320.181
1,Port 2: NDI 8700340  s/n:34802401,8436,1,OK,0.6088812,-0.0684413,-0.7870925,0.0711675,-23.886,-87.551,-1297.018,0.2898070,4,OK,-23.594,-87.512,-1297.111,OK,-72.283,-88.859,-1309.177,OK,-120.155,-66.062,-1326.763,OK,-155.456,-115.945,-1325.813
1,Port 2: NDI 8700340  s/n:34802401,8439,1,OK,0.6068677,-0.0425843,-0.7899582,0.0765780,-23.658,-94.603,-1297.405,0.2841581,4,OK,-23.368,-94.544,-1297.484,OK,-71.898,-97.960,-1309.744,OK,-120.812,-77.058,-1326.917,OK,-153.673,-128.599,-1327.210
1,Port 2: NDI 8700340  s/n:34802401,8442,1,OK,0.6110558,-0.0200183,-0.7868242,0.0843664,-23.508,-101.221,-1295.299,0.2929283,4,OK,-23.222,-101.154,-1295.401,OK,-71.728,-106.525,-1306.966,OK,-121.782,-87.583,-1323.165,OK,-152.314,-140.489,-1323.776
1,Port 2: NDI 8700340  s/n:34802401,8445,1,OK,0.6203877,0.0008885,-0.7787798,0.0928460,-23.309,-107.508,-1291.016,0.3103605,4,OK,-23.028,-107.433,-1291.162,OK,-71.588,-114.688,-1301.317,OK,-122.834,-97.667,-1315.960,OK,-151.131,-151.772,-1316.330
