Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,11220,1,OK,0.5498948,0.1908526,-0.8074697,0.0958316,-6.511,38.369,-1294.613,0.3016343,4,OK,-6.268,38.532,-1294.682,OK,-49.116,20.205,-1313.123,OK,-101.925,24.485,-1330.996,OK,-111.404,-33.675,-1347.059
1,Port 2: NDI 8700340  s/n:34802401,11223,1,OK,0.5526113,0.1788082,-0.8089047,0.0912224,-8.114,41.687,-1293.899,0.3158163,4,OK,-7.842,41.85,-1293.961,OK,-51.198,24.506,-1312.186,OK,-103.963,29.991,-1329.996,OK,-114.952,-27.983,-1345.644
1,Port 2: NDI 8700340  s/n:34802401,11226,1,OK,0.5559371,0.1675538,-0.8095038,0.0869667,-9.552,44.84,-1293.152,0.3074854,4,OK,-9.309,44.99,-1293.228,OK,-53.097,28.565,-1311.143,OK,-105.787,35.194,-1328.768,OK,-118.227,-22.613,-1343.989
1,Port 2: NDI 8700340  s/n:34802401,11229,1,OK,0.5588263,0.1572809,-0.809987,0.0830479,-10.796,47.751,-1292.35,0.2993123,4,OK,-10.553,47.881,-1292.452,OK,-54.788,32.307,-1310.066,OK,-107.352,39.998,-1327.566,OK,-121.052,-17.622,-1342.38
1,Port 2: NDI 8700340  s/n:34802401,11232,1,OK,0.5607154,0.1475363,-0.8108255,0.0799579,-11.816,50.385,-1291.884,0.2988385,4,OK,-11.578,50.51,-1291.991,OK,-56.11,35.697,-1309.432,OK,-108.576,44.331,-1326.919,OK,-123.421,-13.106,-1341.343
1,Port 2: NDI 8700340  s/n:34802401,11235,1,OK,0.5628522,0.1390401,-0.8112778,0.0754553,-12.897,53.118,-1291.119,0.3090996,4,OK,-12.645,53.241,-1291.232,OK,-57.526,39.237,-1308.48,OK,-109.86,48.84,-1325.859,OK,-125.857,-8.348,-1340.081
1,Port 2: NDI 8700340  s/n:34802401,11238,1,OK,0.5634462,0.1328598,-0.8122104,0.0720485,-13.575,55.11,-1290.943,0.3293599,4,OK,-13.298,55.245,-1291.046,OK,-58.389,41.849,-1308.284,OK,-110.575,52.149,-1325.682,OK,-127.434,-4.831,-1339.841
1,Port 2: NDI 8700340  s/n:34802401,11241,1,OK,0.5631506,0.1253083,-0.8137588,0.070398,-14.075,56.999,-1291.076,0.3377188,4,OK,-13.8,57.132,-1291.189,OK,-59.009,44.289,-1308.452,OK,-111.021,55.25,-1326.088,OK,-128.655,-1.553,-1339.979
1,Port 2: NDI 8700340  s/n:34802401,11244,1,OK,0.56251,0.1201262,-0.8152735,0.0669423,-14.492,58.871,-1291.444,0.3249337,4,OK,-14.218,59.002,-1291.535,OK,-59.543,46.736,-1308.981,OK,-111.343,58.354,-1326.695,OK,-129.683,1.765,-1340.653
1,Port 2: NDI 8700340  s/n:34802401,11247,1,OK,0.560991,0.1128964,-0.8175358,0.0646427,-14.864,60.904,-1292.005,0.3167199,4,OK,-14.572,61.032,-1292.073,OK,-59.995,49.364,-1309.772,OK,-111.536,61.68,-1327.782,OK,-130.614,5.317,-1341.626
1,Port 2: NDI 8700340  s/n:34802401,11250,1,OK,0.5590932,0.1057426,-0.8200164,0.0616962,-15.186,63.061,-1292.802,0.3202524,4,OK,-14.883,63.18,-1292.88,OK,-60.387,52.163,-1310.797,OK,-111.632,65.232,-1329.188,OK,-131.451,9.135,-1342.999
1,Port 2: NDI 8700340  s/n:34802401,11253,1,OK,0.5575488,0.0998488,-0.8220944,0.0577095,-15.534,65.212,-1293.373,0.3329628,4,OK,-15.224,65.328,-1293.464,OK,-60.786,54.969,-1311.557,OK,-111.783,68.784,-1330.228,OK,-132.322,12.993,-1344.156
1,Port 2: NDI 8700340  s/n:34802401,11256,1,OK,0.5565978,0.0932759,-0.8237818,0.0536855,-15.875,67.503,-1293.936,0.3253302,4,OK,-15.557,67.622,-1293.995,OK,-61.216,57.962,-1312.318,OK,-111.914,72.553,-1331.102,OK,-133.31,17.073,-1345.1
1,Port 2: NDI 8700340  s/n:34802401,11259,1,OK,0.557081,0.0863039,-0.8245825,0.0477086,-16.442,70.331,-1293.855,0.3336367,4,OK,-16.114,70.443,-1293.917,OK,-61.943,61.66,-1312.225,OK,-112.404,77.227,-1330.993,OK,-134.796,22.167,-1345.093
1,Port 2: NDI 8700340  s/n:34802401,11262,1,OK,0.5573275,0.0761742,-0.8255739,0.0448465,-16.926,73.055,-1293.92,0.3293531,4,OK,-16.596,73.162,-1293.963,OK,-62.557,65.186,-1312.317,OK,-112.687,81.627,-1331.213,OK,-136.18,26.944,-1344.988
1,Port 2: NDI 8700340  s/n:34802401,11265,1,OK,0.5578495,0.0661073,-0.8262663,0.0414462,-17.403,75.955,-1293.782,0.3287582,4,OK,-17.081,76.058,-1293.833,OK,-63.188,68.922,-1312.149,OK,-112.942,86.284,-1331.151,OK,-137.572,32.016,-1344.635
1,Port 2: NDI 8700340  s/n:34802401,11268,1,OK,0.55715,0.0586579,-0.8274773,0.0377428,-17.672,78.322,-1294.093,0.3290573,4,OK,-17.343,78.399,-1294.158,OK,-63.519,72.016,-1312.539,OK,-112.963,90.167,-1331.755,OK,-138.386,36.277,-1345.171
1,Port 2: NDI 8700340  s/n:34802401,11271,1,OK,0.5557148,0.0509871,-0.8291138,0.0339365,-17.792,80.811,-1294.722,0.3195822,4,OK,-17.462,80.885,-1294.769,OK,-63.666,75.249,-1313.384,OK,-112.699,94.195,-1332.812,OK,-138.985,40.728,-1346.238
1,Port 2: NDI 8700340  s/n:34802401,11274,1,OK,0.5544278,0.0432648,-0.8305724,0.0297905,-17.911,83.373,-1295.334,0.3185125,4,OK,-17.584,83.443,-1295.379,OK,-63.801,78.587,-1314.172,OK,-112.416,98.344,-1333.808,OK,-139.59,45.34,-1347.261
1,Port 2: NDI 8700340  s/n:34802401,11277,1,OK,0.5532302,0.0360807,-0.8318568,0.0254706,-18.013,85.881,-1295.808,0.3280788,4,OK,-17.684,85.944,-1295.865,OK,-63.904,81.854,-1314.774,OK,-112.124,102.415,-1334.624,OK,-140.134,49.856,-1348.14
1,Port 2: NDI 8700340  s/n:34802401,11280,1,OK,0.5528263,0.0279533,-0.8325772,0.0204192,-18.134,88.827,-1296.067,0.3368576,4,OK,-17.815,88.9,-1296.128,OK,-64.064,85.671,-1315.1,OK,-111.811,107.124,-1335.018,OK,-140.876,55.112,-1348.581
1,Port 2: NDI 8700340  s/n:34802401,11283,1,OK,0.5530002,0.0198933,-0.8328242,0.0141051,-18.348,91.977,-1296.077,0.3461891,4,OK,-18.008,92.054,-1296.113,OK,-64.323,89.793,-1315.136,OK,-111.63,112.241,-1334.986,OK,-141.788,60.856,-1348.646
1,Port 2: NDI 8700340  s/n:34802401,11286,1,OK,0.5534801,0.0107091,-0.8327572,0.0077862,-18.513,95.411,-1295.83,0.3596272,4,OK,-18.16,95.481,-1295.871,OK,-64.542,94.265,-1314.835,OK,-111.351,117.755,-1334.654,OK,-142.674,67.068,-1348.311
1,Port 2: NDI 8700340  s/n:34802401,11289,1,OK,0.5548301,-0.0005345,-0.8319604,0.0022687,-18.64,99.032,-1295.494,0.3384277,4,OK,-18.301,99.085,-1295.536,OK,-64.75,98.963,-1314.371,OK,-111.026,123.553,-1334.113,OK,-143.595,73.618,-1347.487
1,Port 2: NDI 8700340  s/n:34802401,11292,1,OK,0.5559217,-0.0117649,-0.831147,-0.0026901,-18.658,102.591,-1295.107,0.3206689,4,OK,-18.343,102.639,-1295.144,OK,-64.821,103.572,-1313.899,OK,-110.495,129.162,-1333.568,OK,-144.323,79.995,-1346.656
1,Port 2: NDI 8700340  s/n:34802401,11295,1,OK,0.5562875,-0.0169813,-0.8307618,-0.0095283,-18.614,105.311,-1294.954,0.3509523,4,OK,-18.291,105.369,-1295.013,OK,-64.765,107.147,-1313.649,OK,-110.022,133.569,-1333.181,OK,-144.706,85.057,-1346.531
1,Port 2: NDI 8700340  s/n:34802401,11298,1,OK,0.5556076,-0.0212372,-0.8310424,-0.0147552,-18.395,107.444,-1295.265,0.3541223,4,OK,-18.099,107.499,-1295.341,OK,-64.49,109.963,-1314.011,OK,-109.339,137.016,-1333.507,OK,-144.663,89.012,-1347.116
1,Port 2: NDI 8700340  s/n:34802401,11301,1,OK,0.5551614,-0.0285973,-0.8310265,-0.0193119,-18.185,110.069,-1295.414,0.3355247,4,OK,-17.892,110.114,-1295.472,OK,-64.208,113.365,-1314.225,OK,-108.594,141.204,-1333.739,OK,-144.705,93.789,-1347.331
1,Port 2: NDI 8700340  s/n:34802401,11304,1,OK,0.5557154,-0.0394453,-0.8301183,-0.0229794,-18.019,113.166,-1295.064,0.336612,4,OK,-17.71,113.204,-1295.111,OK,-64.003,117.368,-1313.811,OK,-107.8,146.085,-1333.383,OK,-144.995,99.377,-1346.624
1,Port 2: NDI 8700340  s/n:34802401,11307,1,OK,0.5571512,-0.0481741,-0.8285061,-0.0289745,-17.888,116.417,-1294.361,0.3384592,4,OK,-17.575,116.449,-1294.404,OK,-63.842,121.599,-1312.922,OK,-107.103,151.258,-1332.295,OK,-145.348,105.343,-1345.406
1,Port 2: NDI 8700340  s/n:34802401,11310,1,OK,0.5588536,-0.0554629,-0.8266791,-0.0347587,-17.756,119.302,-1293.471,0.3548162,4,OK,-17.434,119.331,-1293.536,OK,-63.682,125.355,-1311.756,OK,-106.502,155.878,-1330.94,OK,-145.643,110.691,-1343.941
1,Port 2: NDI 8700340  s/n:34802401,11313,1,OK,0.5607773,-0.0638296,-0.824521,-0.0402471,-17.489,122.311,-1292.704,0.3449008,4,OK,-17.184,122.322,-1292.795,OK,-63.395,129.286,-1310.706,OK,-105.7,160.685,-1329.689,OK,-145.764,116.268,-1342.453
1,Port 2: NDI 8700340  s/n:34802401,11316,1,OK,0.5630165,-0.0718372,-0.8220653,-0.0453922,-17.228,125.243,-1291.832,0.3489774,4,OK,-16.93,125.244,-1291.942,OK,-63.114,133.1,-1309.516,OK,-104.922,165.304,-1328.256,OK,-145.905,121.647,-1340.756
1,Port 2: NDI 8700340  s/n:34802401,11319,1,OK,0.5650004,-0.0834799,-0.8195279,-0.0466871,-16.847,128.006,-1291.216,0.327303,4,OK,-16.579,128.003,-1291.338,OK,-62.704,136.627,-1308.676,OK,-103.931,169.512,-1327.45,OK,-145.881,126.574,-1339.2
1,Port 2: NDI 8700340  s/n:34802401,11322,1,OK,0.567099,-0.0920534,-0.8169366,-0.0503928,-16.555,130.658,-1290.255,0.3359728,4,OK,-16.284,130.639,-1290.401,OK,-62.37,140.072,-1307.404,OK,-103.108,173.677,-1326.064,OK,-145.885,131.463,-1337.392
1,Port 2: NDI 8700340  s/n:34802401,11325,1,OK,0.5692338,-0.103064,-0.8140547,-0.0516291,-16.17,133.242,-1289.442,0.3203151,4,OK,-15.9,133.207,-1289.579,OK,-61.932,143.392,-1306.354,OK,-102.164,177.616,-1325.027,OK,-145.784,136.152,-1335.593
1,Port 2: NDI 8700340  s/n:34802401,11328,1,OK,0.5706436,-0.1091672,-0.8121353,-0.0537096,-15.884,135.041,-1288.914,0.3186173,4,OK,-15.617,135.003,-1289.061,OK,-61.612,145.71,-1305.635,OK,-101.478,180.387,-1324.238,OK,-145.649,139.437,-1334.466
1,Port 2: NDI 8700340  s/n:34802401,11331,1,OK,0.5717789,-0.1175294,-0.8101288,-0.0542866,-15.561,136.863,-1288.4,0.3189895,4,OK,-15.285,136.81,-1288.54,OK,-61.202,148.055,-1304.987,OK,-100.688,183.177,-1323.687,OK,-145.467,142.781,-1333.353
1,Port 2: NDI 8700340  s/n:34802401,11334,1,OK,0.5735171,-0.1199342,-0.8082327,-0.0587683,-15.335,138.437,-1287.629,0.2984526,4,OK,-15.07,138.385,-1287.749,OK,-60.935,150.143,-1304.011,OK,-100.162,185.714,-1322.306,OK,-145.369,145.788,-1331.995
1,Port 2: NDI 8700340  s/n:34802401,11337,1,OK,0.575612,-0.1263516,-0.8055666,-0.0613886,-15.033,140.402,-1286.685,0.2911731,4,OK,-14.765,140.345,-1286.791,OK,-60.575,152.699,-1302.821,OK,-99.425,188.764,-1320.911,OK,-145.253,149.442,-1330.213
1,Port 2: NDI 8700340  s/n:34802401,11340,1,OK,0.5790712,-0.1340091,-0.8015672,-0.0648698,-14.66,142.898,-1285.186,0.3054473,4,OK,-14.385,142.844,-1285.293,OK,-60.144,155.948,-1300.877,OK,-98.552,192.591,-1318.631,OK,-145.179,154.078,-1327.409
1,Port 2: NDI 8700340  s/n:34802401,11343,1,OK,0.5836868,-0.1433519,-0.7963884,-0.0672713,-14.298,145.443,-1283.243,0.2772845,4,OK,-14.029,145.379,-1283.321,OK,-59.749,159.254,-1298.425,OK,-97.727,196.534,-1315.768,OK,-145.148,158.834,-1323.685
1,Port 2: NDI 8700340  s/n:34802401,11346,1,OK,0.5895445,-0.1555282,-0.7895508,-0.0696983,-13.671,148.691,-1281.083,0.2533861,4,OK,-13.406,148.616,-1281.123,OK,-59.069,163.466,-1295.625,OK,-96.461,201.471,-1312.474,OK,-144.891,164.842,-1319.231
1,Port 2: NDI 8700340  s/n:34802401,11349,1,OK,0.593529,-0.164453,-0.7844835,-0.0725546,-13.08,151.302,-1279.387,0.2557047,4,OK,-12.809,151.222,-1279.437,OK,-58.389,166.851,-1293.403,OK,-95.266,205.495,-1309.958,OK,-144.452,169.721,-1315.949
1,Port 2: NDI 8700340  s/n:34802401,11352,1,OK,0.5966868,-0.1754232,-0.7794687,-0.0749668,-12.276,154.191,-1278.093,0.2580549,4,OK,-11.999,154.098,-1278.14,OK,-57.407,170.597,-1291.704,OK,-93.646,209.914,-1308.12,OK,-143.661,175.126,-1313.265
1,Port 2: NDI 8700340  s/n:34802401,11355,1,OK,0.5983385,-0.1798855,-0.776631,-0.0804777,-11.583,156.396,-1277.042,0.2590002,4,OK,-11.315,156.296,-1277.089,OK,-56.522,173.504,-1290.37,OK,-92.293,213.405,-1306.448,OK,-142.823,179.354,-1311.503
1,Port 2: NDI 8700340  s/n:34802401,11358,1,OK,0.5998907,-0.1849973,-0.7738636,-0.0839178,-10.989,158.214,-1276.37,0.2369839,4,OK,-10.723,158.111,-1276.384,OK,-55.797,175.906,-1289.523,OK,-91.107,216.258,-1305.32,OK,-142.093,182.854,-1310.113
1,Port 2: NDI 8700340  s/n:34802401,11361,1,OK,0.6022087,-0.1892562,-0.7702317,-0.0909393,-10.124,160.718,-1275.1,0.2335603,4,OK,-9.868,160.616,-1275.14,OK,-54.728,179.205,-1287.813,OK,-89.488,220.252,-1303.155,OK,-140.99,187.691,-1307.865
1,Port 2: NDI 8700340  s/n:34802401,11364,1,OK,0.6062562,-0.190704,-0.7656264,-0.0995069,-9.44,162.977,-1273.03,0.2260637,4,OK,-9.191,162.87,-1273.058,OK,-53.894,182.248,-1285.12,OK,-88.228,223.95,-1299.548,OK,-140.204,192.167,-1304.249
1,Port 2: NDI 8700340  s/n:34802401,11367,1,OK,0.6132691,-0.2006238,-0.757275,-0.1009239,-8.655,165.524,-1270.222,0.2203262,4,OK,-8.417,165.408,-1270.258,OK,-52.998,185.555,-1281.426,OK,-86.87,227.844,-1295.335,OK,-139.51,196.984,-1298.688
1,Port 2: NDI 8700340  s/n:34802401,11370,1,OK,0.6204705,-0.2034351,-0.7503573,-0.1029291,-8.439,166.721,-1267.184,0.2169065,4,OK,-8.215,166.603,-1267.23,OK,-52.822,187.161,-1277.455,OK,-86.62,229.752,-1290.557,OK,-139.541,199.341,-1293.016
1,Port 2: NDI 8700340  s/n:34802401,11373,1,OK,0.6285718,-0.2059483,-0.7428772,-0.1030351,-8.383,167.539,-1263.86,0.2396867,4,OK,-8.149,167.421,-1263.944,OK,-52.868,188.217,-1273.057,OK,-86.721,231.035,-1285.413,OK,-139.859,200.899,-1286.768
1,Port 2: NDI 8700340  s/n:34802401,11376,1,OK,0.6381301,-0.2082104,-0.7341871,-0.1020181,-8.398,168.056,-1260.097,0.2378302,4,OK,-8.179,167.939,-1260.189,OK,-53.022,188.916,-1268.105,OK,-87.03,231.869,-1279.52,OK,-140.301,201.928,-1279.532
1,Port 2: NDI 8700340  s/n:34802401,11379,1,OK,0.6497876,-0.2139639,-0.7224994,-0.0999505,-8.002,169.21,-1255.683,0.2117878,4,OK,-7.814,169.097,-1255.764,OK,-52.706,190.424,-1262.274,OK,-86.706,233.617,-1272.617,OK,-140.189,204.11,-1270.715
1,Port 2: NDI 8700340  s/n:34802401,11382,1,OK,0.6605946,-0.2206972,-0.7110795,-0.0962985,-7.515,170.319,-1251.32,0.2367185,4,OK,-7.324,170.202,-1251.443,OK,-52.248,191.828,-1256.503,OK,-86.26,235.228,-1266.104,OK,-139.863,206.15,-1262.204
1,Port 2: NDI 8700340  s/n:34802401,11385,1,OK,0.6698832,-0.2261946,-0.7009588,-0.0935374,-6.931,171.333,-1247.608,0.2229457,4,OK,-6.752,171.208,-1247.719,OK,-51.652,193.135,-1251.643,OK,-85.619,236.719,-1260.45,OK,-139.291,208.011,-1254.851
1,Port 2: NDI 8700340  s/n:34802401,11388,1,OK,0.6782883,-0.2341651,-0.6904356,-0.0915994,-5.933,172.99,-1244.309,0.2248658,4,OK,-5.754,172.866,-1244.426,OK,-50.505,195.296,-1247.247,OK,-84.173,239.196,-1255.434,OK,-138.014,211.184,-1248.102
1,Port 2: NDI 8700340  s/n:34802401,11391,1,OK,0.6865436,-0.2449034,-0.6786859,-0.0898094,-4.413,175.368,-1240.901,0.2240688,4,OK,-4.258,175.237,-1241.019,OK,-48.664,198.38,-1242.754,OK,-81.867,242.747,-1250.417,OK,-135.917,215.69,-1241.15
1,Port 2: NDI 8700340  s/n:34802401,11394,1,OK,0.6938093,-0.2527375,-0.6681719,-0.0910971,-2.853,177.635,-1237.814,0.219153,4,OK,-2.705,177.506,-1237.933,OK,-46.767,201.356,-1238.65,OK,-79.41,246.232,-1245.641,OK,-133.651,220.09,-1234.92
1,Port 2: NDI 8700340  s/n:34802401,11397,1,OK,0.7006289,-0.2643397,-0.6565574,-0.0904211,-0.882,180.463,-1234.998,0.2029418,4,OK,-0.744,180.328,-1235.096,OK,-44.354,205.023,-1234.939,OK,-76.292,250.453,-1241.511,OK,-130.716,225.454,-1228.984
1,Port 2: NDI 8700340  s/n:34802401,11400,1,OK,0.7057342,-0.2711184,-0.6479521,-0.092693,0.743,182.603,-1232.655,0.209855,4,OK,0.871,182.468,-1232.761,OK,-42.315,207.837,-1231.83,OK,-73.66,253.763,-1237.925,OK,-128.249,229.64,-1224.313
1,Port 2: NDI 8700340  s/n:34802401,11403,1,OK,0.7094432,-0.2761913,-0.64129,-0.0956864,2.158,184.42,-1230.945,0.2075094,4,OK,2.277,184.289,-1231.054,OK,-40.542,210.252,-1229.538,OK,-71.317,256.577,-1235.214,OK,-126.047,233.224,-1220.866
1,Port 2: NDI 8700340  s/n:34802401,11406,1,OK,0.711337,-0.2799576,-0.6369951,-0.0993003,3.343,185.953,-1229.876,0.212473,4,OK,3.458,185.823,-1229.998,OK,-39.03,212.285,-1228.111,OK,-69.296,258.994,-1233.537,OK,-124.191,236.276,-1218.818
1,Port 2: NDI 8700340  s/n:34802401,11409,1,OK,0.7118042,-0.2844553,-0.6338293,-0.103346,4.569,187.639,-1229.453,0.1990463,4,OK,4.68,187.501,-1229.543,OK,-37.453,214.545,-1227.596,OK,-67.108,261.622,-1232.859,OK,-122.25,239.635,-1217.927
1,Port 2: NDI 8700340  s/n:34802401,11412,1,OK,0.7120475,-0.291231,-0.6299426,-0.1065136,6.073,189.734,-1229.243,0.2071649,4,OK,6.19,189.597,-1229.345,OK,-35.527,217.284,-1227.266,OK,-64.477,264.781,-1232.616,OK,-119.885,243.719,-1217.28
1,Port 2: NDI 8700340  s/n:34802401,11415,1,OK,0.7126717,-0.2968729,-0.626102,-0.1093703,7.428,191.491,-1228.783,0.189555,4,OK,7.527,191.355,-1228.851,OK,-33.785,219.609,-1226.716,OK,-62.146,267.447,-1231.98,OK,-117.712,247.181,-1216.262
1,Port 2: NDI 8700340  s/n:34802401,11418,1,OK,0.7146762,-0.3030469,-0.6205463,-0.1110085,8.863,193.203,-1227.846,0.1826007,4,OK,8.973,193.061,-1227.885,OK,-31.977,221.872,-1225.513,OK,-59.764,270.023,-1230.611,OK,-115.392,250.57,-1214.216
1,Port 2: NDI 8700340  s/n:34802401,11421,1,OK,0.7164042,-0.2997091,-0.6189403,-0.1176963,9.426,193.602,-1226.563,0.1863214,4,OK,9.535,193.463,-1226.606,OK,-31.237,222.48,-1223.829,OK,-58.743,270.851,-1228.233,OK,-114.488,251.521,-1212.146
1,Port 2: NDI 8700340  s/n:34802401,11424,1,OK,0.7176824,-0.2871345,-0.6213163,-0.1282645,8.942,192.551,-1225.043,0.1918017,4,OK,9.06,192.414,-1225.12,OK,-31.82,221.233,-1221.805,OK,-59.377,269.701,-1225.072,OK,-115.27,249.741,-1210.211
1,Port 2: NDI 8700340  s/n:34802401,11427,1,OK,0.720505,-0.2767173,-0.6209945,-0.136623,8.691,191.566,-1222.808,0.197157,4,OK,8.814,191.432,-1222.906,OK,-32.124,220.079,-1218.908,OK,-59.752,268.602,-1220.998,OK,-115.659,248.157,-1206.879
1,Port 2: NDI 8700340  s/n:34802401,11430,1,OK,0.7244104,-0.2650298,-0.6190837,-0.1473913,8.722,190.69,-1219.941,0.2068178,4,OK,8.852,190.557,-1220.055,OK,-32.068,219.099,-1215.148,OK,-59.657,267.686,-1215.704,OK,-115.602,246.861,-1202.354
1,Port 2: NDI 8700340  s/n:34802401,11433,1,OK,0.7305541,-0.2661284,-0.6107147,-0.1499796,10.017,191.362,-1216.877,0.209599,4,OK,10.143,191.235,-1217.007,OK,-30.461,220.041,-1211.093,OK,-57.658,268.853,-1210.809,OK,-113.517,248.35,-1196.563
1,Port 2: NDI 8700340  s/n:34802401,11436,1,OK,0.7369278,-0.2709815,-0.6004665,-0.1514807,11.953,192.788,-1213.962,0.1916265,4,OK,12.079,192.661,-1214.054,OK,-28.047,221.939,-1207.276,OK,-54.667,271.028,-1206.206,OK,-110.38,251.197,-1190.689
1,Port 2: NDI 8700340  s/n:34802401,11439,1,OK,0.7425886,-0.2747829,-0.5909993,-0.1541958,13.879,194.088,-1211.119,0.1889947,4,OK,14,193.951,-1211.18,OK,-25.617,223.704,-1203.573,OK,-51.626,273.086,-1201.717,OK,-107.244,253.866,-1185.134
1,Port 2: NDI 8700340  s/n:34802401,11442,1,OK,0.747087,-0.2769613,-0.5832048,-0.158195,15.579,195.166,-1208.684,0.1951711,4,OK,15.69,195.034,-1208.765,OK,-23.439,225.173,-1200.317,OK,-48.876,274.831,-1197.782,OK,-104.438,256.156,-1180.469
1,Port 2: NDI 8700340  s/n:34802401,11445,1,OK,0.7511558,-0.280382,-0.5754675,-0.1612083,17.355,196.376,-1206.537,0.1932098,4,OK,17.471,196.236,-1206.593,OK,-21.185,226.805,-1197.515,OK,-45.994,276.745,-1194.372,OK,-101.498,258.644,-1176.24
1,Port 2: NDI 8700340  s/n:34802401,11448,1,OK,0.7543254,-0.2828836,-0.5690474,-0.1647881,18.961,197.459,-1204.754,0.2005934,4,OK,19.071,197.314,-1204.796,OK,-19.131,228.287,-1195.168,OK,-43.359,278.433,-1191.484,OK,-98.837,260.882,-1172.756
1,Port 2: NDI 8700340  s/n:34802401,11451,1,OK,0.7578701,-0.2879921,-0.5612718,-0.1663351,20.865,198.8,-1202.884,0.2033999,4,OK,20.967,198.654,-1202.938,OK,-16.694,230.065,-1192.695,OK,-40.304,280.503,-1188.707,OK,-95.664,263.601,-1169.035
1,Port 2: NDI 8700340  s/n:34802401,11454,1,OK,0.7624363,-0.2916885,-0.5532517,-0.1658956,22.425,199.595,-1200.952,0.2086496,4,OK,22.522,199.444,-1200.994,OK,-14.727,231.131,-1190.112,OK,-37.93,281.695,-1185.693,OK,-93.018,265.189,-1164.975
1,Port 2: NDI 8700340  s/n:34802401,11457,1,OK,0.7670626,-0.2907619,-0.5474403,-0.1654741,23.126,199.331,-1198.821,0.2058808,4,OK,23.222,199.185,-1198.877,OK,-13.865,230.804,-1187.268,OK,-36.999,281.352,-1182.268,OK,-91.784,264.745,-1160.882
1,Port 2: NDI 8700340  s/n:34802401,11460,1,OK,0.7711005,-0.28861,-0.5432542,-0.1642653,23.36,198.601,-1197.015,0.2015575,4,OK,23.453,198.456,-1197.075,OK,-13.604,229.893,-1184.877,OK,-36.831,280.344,-1179.346,OK,-91.331,263.429,-1157.463
1,Port 2: NDI 8700340  s/n:34802401,11463,1,OK,0.7745742,-0.2872728,-0.5391449,-0.1638047,23.793,198.213,-1195.412,0.2018877,4,OK,23.89,198.071,-1195.498,OK,-13.078,229.398,-1182.714,OK,-36.298,279.813,-1176.751,OK,-90.557,262.742,-1154.412
1,Port 2: NDI 8700340  s/n:34802401,11466,1,OK,0.7779346,-0.2903219,-0.5334784,-0.1610334,24.757,198.524,-1194.103,0.2027284,4,OK,24.839,198.379,-1194.16,OK,-11.875,229.816,-1181.021,OK,-34.94,280.27,-1174.862,OK,-88.903,263.334,-1151.634
1,Port 2: NDI 8700340  s/n:34802401,11469,1,OK,0.7814764,-0.2942646,-0.5267562,-0.1588424,26.068,199.158,-1192.637,0.1960334,4,OK,26.146,199.011,-1192.678,OK,-10.241,230.645,-1179.101,OK,-33.022,281.194,-1172.736,OK,-86.608,264.551,-1148.551
1,Port 2: NDI 8700340  s/n:34802401,11472,1,OK,0.7854774,-0.2962366,-0.520182,-0.1570984,27.253,199.433,-1190.984,0.2100372,4,OK,27.325,199.272,-1191.033,OK,-8.743,231.003,-1176.875,OK,-31.354,281.601,-1170.174,OK,-84.586,265.067,-1145.113
1,Port 2: NDI 8700340  s/n:34802401,11475,1,OK,0.7902692,-0.2971868,-0.5125017,-0.156514,28.61,199.494,-1188.684,0.198568,4,OK,28.675,199.341,-1188.74,OK,-7.049,231.132,-1173.818,OK,-29.336,281.784,-1166.598,OK,-82.196,265.311,-1140.636
1,Port 2: NDI 8700340  s/n:34802401,11478,1,OK,0.795353,-0.2950293,-0.5056222,-0.157218,29.775,199.074,-1186.078,0.1988528,4,OK,29.828,198.913,-1186.135,OK,-5.59,230.617,-1170.387,OK,-27.747,281.24,-1162.347,OK,-80.177,264.587,-1135.778
1,Port 2: NDI 8700340  s/n:34802401,11481,1,OK,0.8013334,-0.2946867,-0.4968213,-0.1555413,31.157,198.803,-1183.457,0.1977514,4,OK,31.205,198.645,-1183.528,OK,-3.859,230.274,-1166.846,OK,-25.823,280.859,-1158.112,OK,-77.696,264.082,-1130.535
1,Port 2: NDI 8700340  s/n:34802401,11484,1,OK,0.8074082,-0.2952262,-0.4876702,-0.1520239,32.59,198.481,-1180.875,0.1997868,4,OK,32.643,198.314,-1180.922,OK,-2.093,229.869,-1163.444,OK,-23.922,280.401,-1154.049,OK,-75.122,263.471,-1125.324
1,Port 2: NDI 8700340  s/n:34802401,11487,1,OK,0.8132061,-0.295946,-0.478555,-0.1486502,34.13,198.225,-1178.321,0.197525,4,OK,34.151,198.057,-1178.371,OK,-0.165,229.556,-1160.036,OK,-21.862,280.039,-1150.084,OK,-72.354,262.977,-1120.254
1,Port 2: NDI 8700340  s/n:34802401,11490,1,OK,0.8191485,-0.2986218,-0.4682549,-0.1433809,35.875,198.231,-1175.988,0.1910659,4,OK,35.895,198.061,-1176.057,OK,2.013,229.554,-1156.856,OK,-19.482,280.049,-1146.528,OK,-69.156,262.96,-1115.321
