Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,41298,1,OK,0.8926191,-0.0267309,-0.4456728,0.0623889,-13.035,-25.667,-1259.196,0.4609903,4,OK,-12.787,-25.71,-1259.778,OK,-52.851,-25.988,-1228.542,OK,-95.338,-1.748,-1201.623,OK,-118.87,-51.473,-1175.466
1,Port 2: NDI 8700340  s/n:34802401,41301,1,OK,0.9001856,-0.0470277,-0.4304783,0.0462903,-9.383,-17.556,-1255.824,0.4300944,4,OK,-9.166,-17.62,-1256.372,OK,-48.215,-15.243,-1224.034,OK,-88.602,11.663,-1196.405,OK,-113.67,-36.25,-1168.374
1,Port 2: NDI 8700340  s/n:34802401,41304,1,OK,0.9026446,-0.0685627,-0.423488,0.0344931,-7.4,-9.811,-1254.808,0.3809343,4,OK,-7.215,-9.892,-1255.292,OK,-45.749,-5.005,-1222.725,OK,-84.607,24.318,-1195.413,OK,-111.263,-21.717,-1165.706
1,Port 2: NDI 8700340  s/n:34802401,41307,1,OK,0.9026096,-0.0847403,-0.42134,0.0242384,-6.652,-3.901,-1255.167,0.3832206,4,OK,-6.483,-4.002,-1255.65,OK,-44.757,2.819,-1223.146,OK,-82.606,33.953,-1196.425,OK,-110.707,-10.596,-1165.73
1,Port 2: NDI 8700340  s/n:34802401,41310,1,OK,0.89991,-0.0982345,-0.4245932,0.0152485,-7.103,0.999,-1256.773,0.3596792,4,OK,-6.915,0.891,-1257.23,OK,-45.342,9.284,-1225.331,OK,-82.591,41.874,-1199.475,OK,-112.212,-1.356,-1168.314
1,Port 2: NDI 8700340  s/n:34802401,41313,1,OK,0.8962167,-0.1109818,-0.4293604,0.0113218,-7.89,5.05,-1258.751,0.3424093,4,OK,-7.73,4.938,-1259.177,OK,-46.38,14.613,-1227.986,OK,-83.375,48.331,-1203.291,OK,-114.126,6.242,-1171.651
1,Port 2: NDI 8700340  s/n:34802401,41316,1,OK,0.8923214,-0.1201844,-0.4351057,0.001106,-8.83,8.791,-1260.956,0.3321924,4,OK,-8.657,8.672,-1261.37,OK,-47.527,19.564,-1230.952,OK,-84.106,54.404,-1207.07,OK,-116.411,13.377,-1175.578
1,Port 2: NDI 8700340  s/n:34802401,41319,1,OK,0.8872832,-0.1341509,-0.4411457,-0.0110688,-9.527,14.09,-1263.679,0.3194733,4,OK,-9.338,13.967,-1264.072,OK,-48.378,26.576,-1234.608,OK,-84.237,62.929,-1211.866,OK,-118.421,23.52,-1180.356
1,Port 2: NDI 8700340  s/n:34802401,41322,1,OK,0.8825473,-0.1475443,-0.4456728,-0.0267713,-9.481,19.545,-1266.059,0.2824965,4,OK,-9.299,19.408,-1266.393,OK,-48.271,33.857,-1237.854,OK,-83.063,71.819,-1215.993,OK,-119.235,34.121,-1184.621
1,Port 2: NDI 8700340  s/n:34802401,41325,1,OK,0.8762123,-0.164617,-0.4510182,-0.0416635,-9.25,25.982,-1269.032,0.2827369,4,OK,-9.091,25.845,-1269.36,OK,-47.915,42.383,-1241.826,OK,-81.537,82.106,-1221.371,OK,-119.804,46.521,-1189.967
1,Port 2: NDI 8700340  s/n:34802401,41328,1,OK,0.8674025,-0.182137,-0.459617,-0.0564913,-9.479,32.355,-1273.068,0.2787806,4,OK,-9.345,32.223,-1273.389,OK,-48.155,50.844,-1247.219,OK,-80.629,92.315,-1228.565,OK,-121.168,58.892,-1197.421
1,Port 2: NDI 8700340  s/n:34802401,41331,1,OK,0.8573606,-0.2007272,-0.4687983,-0.0697819,-9.643,38.794,-1277.772,0.2758498,4,OK,-9.514,38.662,-1278.079,OK,-48.26,59.356,-1253.495,OK,-79.632,102.484,-1236.772,OK,-122.282,71.415,-1205.976
1,Port 2: NDI 8700340  s/n:34802401,41334,1,OK,0.8452652,-0.2190323,-0.4799628,-0.0847782,-9.791,45.411,-1283.359,0.3186809,4,OK,-9.652,45.27,-1283.712,OK,-48.308,68.061,-1260.835,OK,-78.532,112.776,-1246.253,OK,-123.334,84.262,-1216.289
1,Port 2: NDI 8700340  s/n:34802401,41337,1,OK,0.8315025,-0.2333125,-0.4938125,-0.1015781,-10.181,51.043,-1289.218,0.3004327,4,OK,-10.053,50.912,-1289.537,OK,-48.669,75.508,-1268.72,OK,-77.735,121.584,-1256.07,OK,-124.802,95.339,-1227.57
1,Port 2: NDI 8700340  s/n:34802401,41340,1,OK,0.8162236,-0.2493207,-0.5091268,-0.1113917,-11.036,56.22,-1296.176,0.2862895,4,OK,-10.913,56.079,-1296.461,OK,-49.607,82.302,-1278.018,OK,-77.847,129.48,-1267.796,OK,-126.818,105.342,-1240.608
1,Port 2: NDI 8700340  s/n:34802401,41343,1,OK,0.7996904,-0.259275,-0.5278966,-0.1208181,-12.666,59.773,-1303.404,0.2331501,4,OK,-12.548,59.638,-1303.605,OK,-51.559,86.951,-1287.81,OK,-79.269,134.849,-1279.765,OK,-130.061,112.191,-1254.599
1,Port 2: NDI 8700340  s/n:34802401,41346,1,OK,0.7803278,-0.2687925,-0.5507473,-0.1245651,-15.23,62.381,-1312.403,0.231797,4,OK,-15.091,62.246,-1312.586,OK,-54.685,90.285,-1299.784,OK,-82.346,138.583,-1294.571,OK,-134.676,117.07,-1271.746
1,Port 2: NDI 8700340  s/n:34802401,41349,1,OK,0.7585328,-0.2728348,-0.5778676,-0.1275076,-18.576,63.5,-1322.529,0.2444322,4,OK,-18.422,63.369,-1322.717,OK,-58.774,91.636,-1313.153,OK,-86.701,139.986,-1310.868,OK,-140.426,118.97,-1291.149
1,Port 2: NDI 8700340  s/n:34802401,41352,1,OK,0.7356067,-0.273268,-0.6073648,-0.1237553,-22.702,62.619,-1333.474,0.2459339,4,OK,-22.518,62.489,-1333.632,OK,-63.851,90.313,-1327.644,OK,-92.577,138.232,-1328.478,OK,-147.249,116.867,-1311.974
1,Port 2: NDI 8700340  s/n:34802401,41355,1,OK,0.7117601,-0.2736669,-0.6367256,-0.114387,-26.714,60.54,-1344.985,0.2480957,4,OK,-26.504,60.41,-1345.116,OK,-68.78,87.39,-1342.844,OK,-98.443,134.519,-1347.139,OK,-153.608,112.382,-1333.618
1,Port 2: NDI 8700340  s/n:34802401,41358,1,OK,0.6871391,-0.2652189,-0.6681173,-0.105442,-30.977,56.256,-1356.325,0.2421966,4,OK,-30.747,56.13,-1356.402,OK,-73.987,81.629,-1357.882,OK,-104.865,127.552,-1365.241,OK,-160.051,103.747,-1355.306
1,Port 2: NDI 8700340  s/n:34802401,41361,1,OK,0.6651171,-0.2593329,-0.6946678,-0.0883309,-34.684,50.914,-1367.093,0.2401528,4,OK,-34.434,50.782,-1367.11,OK,-78.508,74.425,-1372.03,OK,-110.703,118.759,-1382.584,OK,-165.394,92.984,-1375.045
1,Port 2: NDI 8700340  s/n:34802401,41364,1,OK,0.6458824,-0.2460884,-0.7189196,-0.0736962,-38.091,44.264,-1375.663,0.2472971,4,OK,-37.824,44.144,-1375.671,OK,-82.617,65.574,-1383.34,OK,-116.235,108.184,-1396.423,OK,-170.022,79.953,-1391.339
1,Port 2: NDI 8700340  s/n:34802401,41367,1,OK,0.6307891,-0.2276863,-0.7396018,-0.0570367,-41.483,36.155,-1382.272,0.2731265,4,OK,-41.187,36.063,-1382.32,OK,-86.757,54.845,-1391.999,OK,-122.077,95.382,-1407.114,OK,-174.431,64.243,-1404.003
1,Port 2: NDI 8700340  s/n:34802401,41370,1,OK,0.6183704,-0.2142535,-0.7552119,-0.0369921,-44.053,28.414,-1387.822,0.2894342,4,OK,-43.735,28.332,-1387.861,OK,-89.879,44.572,-1399.276,OK,-126.732,82.947,-1416.301,OK,-177.538,49.246,-1414.114
1,Port 2: NDI 8700340  s/n:34802401,41373,1,OK,0.6096028,-0.1945043,-0.7682668,-0.01785,-46.593,19.471,-1391.673,0.2568439,4,OK,-46.288,19.389,-1391.713,OK,-93.017,32.786,-1404.281,OK,-131.684,68.91,-1422.568,OK,-180.355,32.201,-1421.129
1,Port 2: NDI 8700340  s/n:34802401,41376,1,OK,0.6039507,-0.1717188,-0.7783001,-0.0022889,-48.682,10.811,-1394.148,0.2724605,4,OK,-48.373,10.777,-1394.167,OK,-95.617,21.487,-1407.53,OK,-135.912,55.224,-1426.28,OK,-182.533,15.885,-1425.7
1,Port 2: NDI 8700340  s/n:34802401,41379,1,OK,0.599131,-0.1512696,-0.7861011,0.0143047,-50.211,2.477,-1396.063,0.2883685,4,OK,-49.908,2.479,-1396.05,OK,-97.49,10.553,-1410.064,OK,-139.344,41.927,-1429.279,OK,-183.793,0.197,-1429.134
1,Port 2: NDI 8700340  s/n:34802401,41382,1,OK,0.594413,-0.1323627,-0.7926365,0.0296775,-51.155,-5.35,-1397.967,0.2422336,4,OK,-50.91,-5.347,-1397.998,OK,-98.669,0.299,-1412.411,OK,-141.824,29.518,-1432.212,OK,-184.015,-14.43,-1432.347
1,Port 2: NDI 8700340  s/n:34802401,41385,1,OK,0.5859031,-0.1197762,-0.8001704,0.0458087,-51.525,-12.152,-1400.521,0.2695784,4,OK,-51.222,-12.136,-1400.509,OK,-98.939,-8.667,-1415.88,OK,-142.956,18.502,-1436.76,OK,-183.338,-27.197,-1437.069
1,Port 2: NDI 8700340  s/n:34802401,41388,1,OK,0.5794429,-0.1057527,-0.8058233,0.0609178,-51.626,-18.983,-1402.476,0.2467643,4,OK,-51.34,-18.96,-1402.462,OK,-98.958,-17.644,-1418.429,OK,-143.821,7.51,-1440.083,OK,-182.205,-39.889,-1440.436
1,Port 2: NDI 8700340  s/n:34802401,41391,1,OK,0.574709,-0.0858659,-0.8106968,0.071465,-51.581,-25.961,-1403.711,0.2594101,4,OK,-51.299,-25.922,-1403.718,OK,-98.769,-26.697,-1420.026,OK,-144.576,-3.513,-1441.985,OK,-180.749,-52.606,-1442.939
1,Port 2: NDI 8700340  s/n:34802401,41394,1,OK,0.5713734,-0.0714099,-0.8129468,0.0868936,-51.449,-32.701,-1403.998,0.2679736,4,OK,-51.151,-32.681,-1404.033,OK,-98.495,-35.551,-1420.375,OK,-145.226,-14.48,-1442.797,OK,-179.221,-65.102,-1443.395
1,Port 2: NDI 8700340  s/n:34802401,41397,1,OK,0.5699499,-0.0512911,-0.8139102,0.1003822,-51.108,-40.153,-1403.577,0.2975003,4,OK,-50.795,-40.123,-1403.62,OK,-98.001,-45.221,-1419.849,OK,-145.708,-26.489,-1442.16,OK,-177.279,-78.685,-1442.773
1,Port 2: NDI 8700340  s/n:34802401,41400,1,OK,0.5652632,-0.0377479,-0.8152489,0.1200914,-50.272,-47.814,-1403.9,0.3135675,4,OK,-49.956,-47.735,-1403.931,OK,-96.799,-55.303,-1420.298,OK,-145.174,-39.155,-1443.063,OK,-174.418,-92.707,-1442.959
1,Port 2: NDI 8700340  s/n:34802401,41403,1,OK,0.5619913,-0.0238833,-0.8153453,0.1371397,-49.187,-54.76,-1403.879,0.2688595,4,OK,-48.906,-54.672,-1403.871,OK,-95.345,-64.455,-1420.299,OK,-144.328,-50.621,-1443.185,OK,-171.22,-105.376,-1442.417
1,Port 2: NDI 8700340  s/n:34802401,41406,1,OK,0.559767,-0.0071829,-0.8141676,0.1540795,-47.886,-62.138,-1403.089,0.2669878,4,OK,-47.605,-62.048,-1403.082,OK,-93.592,-74.125,-1419.264,OK,-143.231,-62.811,-1442.121,OK,-167.521,-118.781,-1440.753
1,Port 2: NDI 8700340  s/n:34802401,41409,1,OK,0.5607654,0.0137842,-0.8110651,0.1659084,-46.511,-69.037,-1401.59,0.2684503,4,OK,-46.232,-68.936,-1401.539,OK,-91.807,-83.1,-1417.361,OK,-142.162,-74.102,-1439.485,OK,-163.787,-131.118,-1438.044
1,Port 2: NDI 8700340  s/n:34802401,41412,1,OK,0.5646244,0.034762,-0.805601,0.1760623,-45.161,-75.471,-1399.002,0.2670621,4,OK,-44.863,-75.352,-1398.967,OK,-90.061,-91.47,-1413.945,OK,-141.255,-84.58,-1435.134,OK,-160.249,-142.517,-1433.576
1,Port 2: NDI 8700340  s/n:34802401,41415,1,OK,0.5691531,0.0460213,-0.7990875,0.1881648,-44.186,-80.383,-1395.718,0.2856755,4,OK,-43.856,-80.27,-1395.748,OK,-88.828,-97.886,-1409.579,OK,-140.635,-92.747,-1430.092,OK,-157.728,-151.266,-1427.628
1,Port 2: NDI 8700340  s/n:34802401,41418,1,OK,0.5769545,0.058132,-0.7909299,0.1953819,-43.422,-84.103,-1392.035,0.2794916,4,OK,-43.135,-83.976,-1392.083,OK,-87.971,-102.758,-1404.742,OK,-140.296,-98.984,-1423.876,OK,-155.921,-157.894,-1420.939
1,Port 2: NDI 8700340  s/n:34802401,41421,1,OK,0.5884857,0.0715047,-0.7805517,0.1982692,-42.931,-86.967,-1387.263,0.2912261,4,OK,-42.664,-86.838,-1387.358,OK,-87.503,-106.501,-1398.456,OK,-140.51,-103.754,-1415.781,OK,-154.792,-162.975,-1412.651
1,Port 2: NDI 8700340  s/n:34802401,41424,1,OK,0.5989896,0.0768321,-0.7711002,0.2017741,-42.824,-88.444,-1382.847,0.3178561,4,OK,-42.566,-88.3,-1382.986,OK,-87.521,-108.458,-1392.595,OK,-140.992,-106.303,-1408.438,OK,-154.652,-165.634,-1404.652
1,Port 2: NDI 8700340  s/n:34802401,41427,1,OK,0.612437,0.0830663,-0.759724,0.2020902,-42.871,-89.335,-1377.52,0.3121772,4,OK,-42.618,-89.189,-1377.664,OK,-87.773,-109.637,-1385.631,OK,-141.807,-107.811,-1399.486,OK,-154.929,-167.216,-1395.223
1,Port 2: NDI 8700340  s/n:34802401,41430,1,OK,0.6252618,0.0892531,-0.748052,0.2037149,-42.62,-90.536,-1372.375,0.316929,4,OK,-42.377,-90.391,-1372.539,OK,-87.62,-111.214,-1378.814,OK,-142.129,-109.864,-1390.738,OK,-154.596,-169.346,-1385.912
1,Port 2: NDI 8700340  s/n:34802401,41433,1,OK,0.641094,0.0983878,-0.7332904,0.2039691,-41.999,-92.003,-1365.858,0.3049596,4,OK,-41.749,-91.861,-1366.024,OK,-87.044,-113.135,-1370.29,OK,-142.072,-112.29,-1379.695,OK,-153.656,-171.934,-1374.437
1,Port 2: NDI 8700340  s/n:34802401,41436,1,OK,0.6569303,0.1046526,-0.7177466,0.2057431,-41.218,-93.112,-1359.143,0.3279528,4,OK,-40.964,-92.969,-1359.352,OK,-86.253,-114.62,-1361.39,OK,-141.653,-114.255,-1368.361,OK,-152.49,-173.966,-1362.353
1,Port 2: NDI 8700340  s/n:34802401,41439,1,OK,0.674092,0.1112541,-0.700605,0.2058521,-40.168,-93.907,-1351.843,0.3222281,4,OK,-39.93,-93.763,-1352.064,OK,-85.122,-115.702,-1351.802,OK,-140.812,-115.681,-1356.003,OK,-150.949,-175.435,-1349.344
1,Port 2: NDI 8700340  s/n:34802401,41442,1,OK,0.6922219,0.1169828,-0.6820056,0.2049686,-38.871,-94.383,-1344.178,0.3406846,4,OK,-38.654,-94.241,-1344.44,OK,-83.66,-116.334,-1341.644,OK,-139.531,-116.506,-1342.949,OK,-149.071,-176.29,-1335.603
1,Port 2: NDI 8700340  s/n:34802401,41445,1,OK,0.7115194,0.1215941,-0.6614395,0.2035996,-37.18,-94.417,-1335.782,0.3404669,4,OK,-36.965,-94.28,-1336.062,OK,-81.733,-116.414,-1330.589,OK,-137.593,-116.644,-1328.719,OK,-146.578,-176.407,-1320.563
1,Port 2: NDI 8700340  s/n:34802401,41448,1,OK,0.7301975,0.1246022,-0.6407899,0.2016783,-35.218,-94.021,-1327.674,0.3618667,4,OK,-35.009,-93.884,-1327.991,OK,-79.432,-115.915,-1319.829,OK,-135.12,-116.06,-1314.893,OK,-143.693,-175.748,-1305.883
1,Port 2: NDI 8700340  s/n:34802401,41451,1,OK,0.7501682,0.1327552,-0.6178101,0.1947675,-32.523,-94.023,-1319.339,0.3877745,4,OK,-32.308,-93.881,-1319.7,OK,-76.2,-115.893,-1308.765,OK,-131.469,-115.966,-1300.325,OK,-139.549,-175.704,-1291.173
1,Port 2: NDI 8700340  s/n:34802401,41454,1,OK,0.7617547,0.1341176,-0.6041468,0.1916999,-30.938,-93.378,-1314.291,0.4019793,4,OK,-30.723,-93.229,-1314.675,OK,-74.277,-115.059,-1302.068,OK,-129.231,-114.894,-1291.656,OK,-137.186,-174.577,-1282.063
1,Port 2: NDI 8700340  s/n:34802401,41457,1,OK,0.7674298,0.1317123,-0.5978268,0.1905424,-30.404,-92.409,-1311.797,0.3822001,4,OK,-30.183,-92.256,-1312.16,OK,-73.663,-113.796,-1298.799,OK,-128.434,-113.279,-1287.46,OK,-136.541,-172.85,-1277.371
1,Port 2: NDI 8700340  s/n:34802401,41460,1,OK,0.7726248,0.1326596,-0.5920061,0.1870323,-29.764,-91.876,-1309.658,0.3986006,4,OK,-29.55,-91.732,-1310.048,OK,-72.912,-113.085,-1295.95,OK,-127.478,-112.331,-1283.766,OK,-135.689,-171.893,-1273.667
1,Port 2: NDI 8700340  s/n:34802401,41463,1,OK,0.7755886,0.1322637,-0.5885406,0.1859803,-29.38,-91.45,-1308.369,0.3844874,4,OK,-29.172,-91.297,-1308.743,OK,-72.446,-112.551,-1294.275,OK,-126.901,-111.64,-1281.564,OK,-135.166,-171.173,-1271.301
1,Port 2: NDI 8700340  s/n:34802401,41466,1,OK,0.7800441,0.1348879,-0.5821985,0.1854222,-28.252,-91.811,-1306.24,0.4159669,4,OK,-28.052,-91.659,-1306.653,OK,-71.018,-113.02,-1291.417,OK,-125.295,-112.261,-1277.891,OK,-133.249,-171.812,-1267.572
1,Port 2: NDI 8700340  s/n:34802401,41469,1,OK,0.7880791,0.1406038,-0.5709891,0.1820259,-26.285,-92.426,-1302.735,0.3962936,4,OK,-26.079,-92.267,-1303.134,OK,-68.587,-113.809,-1286.816,OK,-122.416,-113.2,-1271.625,OK,-129.963,-172.832,-1261.469
1,Port 2: NDI 8700340  s/n:34802401,41472,1,OK,0.7975972,0.1418545,-0.5577104,0.1807629,-24.113,-92.135,-1298.25,0.3933017,4,OK,-23.906,-91.968,-1298.652,OK,-65.885,-113.445,-1280.888,OK,-119.188,-112.749,-1263.932,OK,-126.411,-172.334,-1253.292
1,Port 2: NDI 8700340  s/n:34802401,41475,1,OK,0.8096954,0.1440418,-0.5409585,0.1760944,-21.39,-91.47,-1292.855,0.403396,4,OK,-21.187,-91.307,-1293.284,OK,-62.501,-112.583,-1273.691,OK,-115.038,-111.616,-1254.525,OK,-122.042,-171.15,-1243.551
1,Port 2: NDI 8700340  s/n:34802401,41478,1,OK,0.8207919,0.1404407,-0.5264353,0.1715896,-19.414,-89.408,-1288.003,0.3832371,4,OK,-19.193,-89.226,-1288.413,OK,-60.048,-109.912,-1267.263,OK,-111.866,-108.169,-1246.16,OK,-119.108,-167.518,-1234.385
1,Port 2: NDI 8700340  s/n:34802401,41481,1,OK,0.8277387,0.1334709,-0.5181778,0.168896,-18.583,-86.898,-1284.831,0.4091033,4,OK,-18.36,-86.727,-1285.284,OK,-59.056,-106.64,-1262.979,OK,-110.427,-103.989,-1240.987,OK,-118.122,-163.096,-1228.279
1,Port 2: NDI 8700340  s/n:34802401,41484,1,OK,0.833927,0.1291017,-0.5102249,0.1660394,-17.494,-85.106,-1281.979,0.4407306,4,OK,-17.265,-84.933,-1282.475,OK,-57.725,-104.281,-1259.146,OK,-108.645,-100.972,-1236.276,OK,-116.651,-159.896,-1222.906
1,Port 2: NDI 8700340  s/n:34802401,41487,1,OK,0.839691,0.1242534,-0.5023836,0.1645926,-16.409,-83.303,-1279.281,0.4439687,4,OK,-16.181,-83.134,-1279.79,OK,-56.375,-101.949,-1255.524,OK,-106.85,-97.998,-1231.807,OK,-115.027,-156.735,-1217.666
1,Port 2: NDI 8700340  s/n:34802401,41490,1,OK,0.8461489,0.1192135,-0.49324,0.1628944,-14.969,-81.364,-1276.169,0.4384914,4,OK,-14.728,-81.19,-1276.679,OK,-54.587,-99.439,-1251.405,OK,-104.531,-94.8,-1226.669,OK,-112.852,-153.32,-1211.695
