Tools,Port 2: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz
1,Port 2: NDI 8700340  s/n:34802401,30004,1,OK,0.8115834,0.1192100,-0.4657061,-0.3320229,-130.079,262.409,-1346.356,0.2776392,4,OK,-129.830,262.540,-1346.599,OK,-171.790,267.989,-1319.268,OK,-203.050,292.698,-1280.074,OK,-253.646,259.401,-1286.204
1,Port 2: NDI 8700340  s/n:34802401,30007,1,OK,0.8121267,0.1195430,-0.4644944,-0.3322720,-130.114,262.231,-1346.826,0.2679435,4,OK,-129.860,262.351,-1347.062,OK,-171.767,267.758,-1319.658,OK,-202.950,292.390,-1280.317,OK,-253.539,259.059,-1286.393
1,Port 2: NDI 8700340  s/n:34802401,30010,1,OK,0.8127946,0.1201628,-0.4636378,-0.3316109,-129.978,262.154,-1347.390,0.2928295,4,OK,-129.728,262.290,-1347.652,OK,-171.599,267.553,-1320.098,OK,-202.786,292.075,-1280.786,OK,-253.314,258.663,-1286.781
1,Port 2: NDI 8700340  s/n:34802401,30013,1,OK,0.8118288,0.1213696,-0.4640007,-0.3330266,-130.103,262.200,-1347.858,0.2549658,4,OK,-129.855,262.322,-1348.071,OK,-171.782,267.604,-1320.712,OK,-202.972,292.059,-1281.266,OK,-253.554,258.732,-1287.499
1,Port 2: NDI 8700340  s/n:34802401,30016,1,OK,0.8121942,0.1199314,-0.4630669,-0.3339554,-130.340,262.372,-1348.180,0.2792216,4,OK,-130.083,262.502,-1348.427,OK,-171.921,267.890,-1320.863,OK,-202.942,292.461,-1281.409,OK,-253.621,259.262,-1287.445
1,Port 2: NDI 8700340  s/n:34802401,30019,1,OK,0.8115174,0.1203783,-0.4639594,-0.3342009,-130.541,262.485,-1348.338,0.2636206,4,OK,-130.284,262.604,-1348.558,OK,-172.187,268.037,-1321.152,OK,-203.281,292.571,-1281.720,OK,-253.955,259.425,-1287.880
1,Port 2: NDI 8700340  s/n:34802401,30022,1,OK,0.8116188,0.1209272,-0.4632847,-0.3346922,-130.525,262.520,-1348.639,0.2698835,4,OK,-130.270,262.643,-1348.874,OK,-172.142,268.013,-1321.384,OK,-203.198,292.506,-1281.894,OK,-253.887,259.355,-1288.080
1,Port 2: NDI 8700340  s/n:34802401,30025,1,OK,0.8111199,0.1206923,-0.4643779,-0.3344712,-130.575,262.595,-1348.713,0.2758904,4,OK,-130.316,262.720,-1348.953,OK,-172.239,268.137,-1321.552,OK,-203.382,292.692,-1282.160,OK,-254.074,259.562,-1288.409
1,Port 2: NDI 8700340  s/n:34802401,30028,1,OK,0.8110422,0.1210795,-0.4644345,-0.3344413,-130.586,262.833,-1348.648,0.2698912,4,OK,-130.330,262.956,-1348.881,OK,-172.265,268.347,-1321.510,OK,-203.433,292.867,-1282.105,OK,-254.102,259.722,-1288.401
1,Port 2: NDI 8700340  s/n:34802401,30031,1,OK,0.8104101,0.1172067,-0.4658797,-0.3353419,-130.997,263.201,-1348.187,0.2772670,4,OK,-130.753,263.330,-1348.433,OK,-172.648,269.117,-1321.053,OK,-203.669,294.077,-1281.855,OK,-254.528,261.190,-1287.951
1,Port 2: NDI 8700340  s/n:34802401,30034,1,OK,0.8100052,0.1186986,-0.4665101,-0.3349188,-130.610,263.156,-1348.459,0.2608224,4,OK,-130.361,263.284,-1348.666,OK,-172.339,268.968,-1321.482,OK,-203.493,293.789,-1282.254,OK,-254.297,260.839,-1288.514
1,Port 2: NDI 8700340  s/n:34802401,30037,1,OK,0.8090066,0.1211692,-0.4681057,-0.3342205,-129.869,262.953,-1348.720,0.2594791,4,OK,-129.615,263.077,-1348.932,OK,-171.767,268.602,-1321.943,OK,-203.173,293.250,-1282.826,OK,-253.864,260.185,-1289.450
1,Port 2: NDI 8700340  s/n:34802401,30040,1,OK,0.8089072,0.1225530,-0.4692014,-0.3324154,-128.948,262.643,-1348.529,0.2620302,4,OK,-128.688,262.777,-1348.729,OK,-170.968,268.128,-1321.896,OK,-202.578,292.653,-1282.888,OK,-253.116,259.412,-1289.651
1,Port 2: NDI 8700340  s/n:34802401,30043,1,OK,0.8095800,0.1213968,-0.4684920,-0.3322021,-128.385,262.416,-1348.215,0.2785270,4,OK,-128.118,262.547,-1348.450,OK,-170.317,267.949,-1321.452,OK,-201.856,292.562,-1282.439,OK,-252.426,259.299,-1289.026
1,Port 2: NDI 8700340  s/n:34802401,30046,1,OK,0.8095621,0.1206850,-0.4687501,-0.3321411,-128.308,262.148,-1348.077,0.2727499,4,OK,-128.036,262.276,-1348.302,OK,-170.245,267.749,-1321.338,OK,-201.756,292.430,-1282.337,OK,-252.346,259.192,-1288.877
1,Port 2: NDI 8700340  s/n:34802401,30049,1,OK,0.8090449,0.1193291,-0.4695022,-0.3328284,-128.592,261.843,-1348.290,0.2646312,4,OK,-128.339,261.977,-1348.499,OK,-170.530,267.617,-1321.588,OK,-201.974,292.459,-1282.671,OK,-252.677,259.360,-1289.165
1,Port 2: NDI 8700340  s/n:34802401,30052,1,OK,0.8093125,0.1200076,-0.4688873,-0.3328005,-128.917,261.567,-1348.606,0.2767038,4,OK,-128.652,261.696,-1348.842,OK,-170.841,267.260,-1321.837,OK,-202.294,292.023,-1282.878,OK,-252.949,258.876,-1289.395
1,Port 2: NDI 8700340  s/n:34802401,30055,1,OK,0.8092183,0.1185062,-0.4687839,-0.3337120,-129.542,261.414,-1348.665,0.2676345,4,OK,-129.284,261.543,-1348.884,OK,-171.407,267.269,-1321.876,OK,-202.743,292.183,-1282.882,OK,-253.507,259.172,-1289.284
1,Port 2: NDI 8700340  s/n:34802401,30058,1,OK,0.8094630,0.1180956,-0.4682494,-0.3340144,-129.851,261.234,-1348.989,0.2770888,4,OK,-129.609,261.367,-1349.233,OK,-171.672,267.105,-1322.088,OK,-202.934,292.058,-1283.113,OK,-253.722,259.067,-1289.450
1,Port 2: NDI 8700340  s/n:34802401,30061,1,OK,0.8090515,0.1190647,-0.4690696,-0.3335160,-129.962,261.141,-1349.305,0.2596023,4,OK,-129.714,261.263,-1349.520,OK,-171.850,266.958,-1322.564,OK,-203.259,291.826,-1283.572,OK,-253.976,258.781,-1290.059
1,Port 2: NDI 8700340  s/n:34802401,30064,1,OK,0.8099271,0.1170899,-0.4686084,-0.3327374,-129.833,261.147,-1349.533,0.2704344,4,OK,-129.580,261.273,-1349.761,OK,-171.655,267.059,-1322.677,OK,-202.953,292.069,-1283.733,OK,-253.689,259.006,-1289.943
1,Port 2: NDI 8700340  s/n:34802401,30067,1,OK,0.8104038,0.1176878,-0.4679849,-0.3322428,-129.436,261.112,-1349.948,0.2741149,4,OK,-129.174,261.242,-1350.184,OK,-171.255,266.914,-1323.045,OK,-202.547,291.864,-1284.043,OK,-253.234,258.692,-1290.249
1,Port 2: NDI 8700340  s/n:34802401,30070,1,OK,0.8109301,0.1157785,-0.4676782,-0.3320614,-129.342,261.138,-1350.526,0.2812813,4,OK,-129.065,261.273,-1350.753,OK,-171.091,267.074,-1323.567,OK,-202.271,292.159,-1284.573,OK,-253.030,259.051,-1290.522
1,Port 2: NDI 8700340  s/n:34802401,30073,1,OK,0.8107882,0.1145761,-0.4688415,-0.3311836,-129.353,261.269,-1350.759,0.2738284,4,OK,-129.093,261.399,-1350.983,OK,-171.139,267.312,-1323.868,OK,-202.371,292.520,-1285.026,OK,-253.114,259.398,-1290.933
1,Port 2: NDI 8700340  s/n:34802401,30076,1,OK,0.8112387,0.1137315,-0.4702314,-0.3283890,-129.196,261.422,-1351.223,0.2750018,4,OK,-128.949,261.556,-1351.454,OK,-171.058,267.442,-1324.414,OK,-202.444,292.732,-1285.797,OK,-253.057,259.388,-1291.635
1,Port 2: NDI 8700340  s/n:34802401,30079,1,OK,0.8131790,0.1062373,-0.4742354,-0.3202411,-129.382,262.204,-1351.349,0.2757675,4,OK,-129.119,262.327,-1351.589,OK,-171.321,268.559,-1324.770,OK,-202.953,294.540,-1286.745,OK,-253.343,260.715,-1291.916
1,Port 2: NDI 8700340  s/n:34802401,30082,1,OK,0.8153492,0.0942811,-0.4792529,-0.3108591,-130.602,263.671,-1351.696,0.2842828,4,OK,-130.359,263.787,-1351.957,OK,-172.550,270.696,-1325.316,OK,-204.351,297.743,-1288.196,OK,-254.586,263.561,-1292.299
1,Port 2: NDI 8700340  s/n:34802401,30085,1,OK,0.8147546,0.0806788,-0.4907487,-0.2980463,-133.195,265.851,-1351.886,0.2660554,4,OK,-132.946,265.955,-1352.116,OK,-175.523,273.733,-1326.438,OK,-207.952,302.116,-1290.818,OK,-257.975,267.504,-1294.157
1,Port 2: NDI 8700340  s/n:34802401,30088,1,OK,0.8140655,0.0710838,-0.4994901,-0.2876703,-135.082,267.515,-1352.765,0.2877650,4,OK,-134.855,267.631,-1353.025,OK,-177.716,275.911,-1327.957,OK,-210.692,305.208,-1293.685,OK,-260.493,270.226,-1296.481
1,Port 2: NDI 8700340  s/n:34802401,30091,1,OK,0.8187220,0.0638523,-0.4981283,-0.2783619,-134.719,268.503,-1353.625,0.2947163,4,OK,-134.497,268.605,-1353.909,OK,-177.188,276.964,-1328.563,OK,-210.188,306.629,-1294.593,OK,-259.596,271.052,-1296.191
1,Port 2: NDI 8700340  s/n:34802401,30094,1,OK,0.8217479,0.0519380,-0.5004689,-0.2675141,-133.846,269.186,-1353.299,0.3100896,4,OK,-133.612,269.281,-1353.602,OK,-176.253,278.142,-1328.318,OK,-209.337,308.631,-1295.182,OK,-258.519,272.675,-1295.399
1,Port 2: NDI 8700340  s/n:34802401,30097,1,OK,0.8238500,0.0471614,-0.5033029,-0.2563849,-132.096,269.374,-1353.142,0.3081646,4,OK,-131.887,269.469,-1353.452,OK,-174.672,278.236,-1328.358,OK,-208.190,308.944,-1295.942,OK,-256.876,272.254,-1295.471
1,Port 2: NDI 8700340  s/n:34802401,30100,1,OK,0.8268587,0.0467898,-0.5020821,-0.2490564,-130.403,269.343,-1353.045,0.3240179,4,OK,-130.175,269.439,-1353.372,OK,-172.968,277.821,-1328.135,OK,-206.782,308.326,-1295.796,OK,-254.967,271.012,-1294.815
1,Port 2: NDI 8700340  s/n:34802401,30103,1,OK,0.8298812,0.0469349,-0.4989689,-0.2452028,-129.225,269.526,-1352.775,0.3183849,4,OK,-129.001,269.619,-1353.102,OK,-171.675,277.709,-1327.558,OK,-205.484,308.017,-1295.019,OK,-253.330,270.297,-1293.590
1,Port 2: NDI 8700340  s/n:34802401,30106,1,OK,0.8333713,0.0458556,-0.4938058,-0.2440192,-129.441,269.824,-1352.252,0.3049976,4,OK,-129.201,269.913,-1352.562,OK,-171.623,277.910,-1326.549,OK,-205.084,308.113,-1293.577,OK,-252.801,270.260,-1291.511
1,Port 2: NDI 8700340  s/n:34802401,30109,1,OK,0.8317378,0.0453958,-0.4957786,-0.2456728,-130.122,269.846,-1351.864,0.3389415,4,OK,-129.893,269.936,-1352.220,OK,-172.358,278.099,-1326.276,OK,-205.878,308.460,-1293.539,OK,-253.763,270.795,-1291.698
1,Port 2: NDI 8700340  s/n:34802401,30112,1,OK,0.8340805,0.0491814,-0.4922403,-0.2441113,-129.261,269.474,-1352.174,0.3170637,4,OK,-129.037,269.566,-1352.506,OK,-171.427,277.240,-1326.301,OK,-204.941,307.126,-1293.136,OK,-252.508,269.074,-1291.243
1,Port 2: NDI 8700340  s/n:34802401,30115,1,OK,0.8363937,0.0453545,-0.4888293,-0.2437919,-128.178,268.933,-1352.141,0.3217023,4,OK,-127.973,269.027,-1352.480,OK,-170.052,276.906,-1325.886,OK,-203.206,307.034,-1292.568,OK,-250.829,269.072,-1290.007
1,Port 2: NDI 8700340  s/n:34802401,30118,1,OK,0.8387200,0.0493958,-0.4858871,-0.2408786,-126.207,268.180,-1352.422,0.3047522,4,OK,-126.009,268.271,-1352.749,OK,-168.065,275.586,-1325.926,OK,-201.320,305.224,-1292.270,OK,-248.503,266.738,-1289.702
1,Port 2: NDI 8700340  s/n:34802401,30121,1,OK,0.8416425,0.0472658,-0.4816328,-0.2396531,-123.982,267.283,-1353.512,0.3433016,4,OK,-123.759,267.384,-1353.880,OK,-165.553,274.692,-1326.541,OK,-198.501,304.353,-1292.680,OK,-245.631,265.820,-1289.442
1,Port 2: NDI 8700340  s/n:34802401,30124,1,OK,0.8425306,0.0463037,-0.4809346,-0.2381178,-123.027,267.094,-1353.928,0.3321327,4,OK,-122.821,267.199,-1354.283,OK,-164.571,274.486,-1326.877,OK,-197.470,304.184,-1293.030,OK,-244.496,265.549,-1289.584
1,Port 2: NDI 8700340  s/n:34802401,30127,1,OK,0.8418930,0.0464966,-0.4818120,-0.2385613,-123.246,267.272,-1354.253,0.3391481,4,OK,-123.036,267.365,-1354.623,OK,-164.827,274.699,-1327.280,OK,-197.801,304.412,-1293.492,OK,-244.855,265.816,-1290.173
1,Port 2: NDI 8700340  s/n:34802401,30130,1,OK,0.8424993,0.0446993,-0.4818380,-0.2367046,-123.109,267.509,-1354.187,0.3300373,4,OK,-122.895,267.601,-1354.543,OK,-164.669,275.007,-1327.222,OK,-197.646,304.811,-1293.518,OK,-244.648,266.162,-1289.938
1,Port 2: NDI 8700340  s/n:34802401,30133,1,OK,0.8449316,0.0413922,-0.4790372,-0.2343089,-122.264,267.945,-1353.251,0.3393830,4,OK,-122.058,268.033,-1353.623,OK,-163.592,275.531,-1325.974,OK,-196.369,305.506,-1292.209,OK,-243.273,266.753,-1287.974
1,Port 2: NDI 8700340  s/n:34802401,30136,1,OK,0.8477185,0.0370352,-0.4760596,-0.2310171,-121.332,268.487,-1352.316,0.3220650,4,OK,-121.125,268.568,-1352.673,OK,-162.444,276.211,-1324.748,OK,-194.969,306.407,-1290.918,OK,-241.699,267.555,-1285.887
1,Port 2: NDI 8700340  s/n:34802401,30139,1,OK,0.8478658,0.0364201,-0.4755612,-0.2316004,-121.116,268.701,-1352.179,0.3475860,4,OK,-120.916,268.783,-1352.571,OK,-162.176,276.479,-1324.502,OK,-194.628,306.755,-1290.698,OK,-241.384,267.965,-1285.613
1,Port 2: NDI 8700340  s/n:34802401,30142,1,OK,0.8477493,0.0366587,-0.4752477,-0.2326305,-121.057,268.737,-1352.176,0.3683064,4,OK,-120.846,268.820,-1352.591,OK,-162.096,276.539,-1324.437,OK,-194.485,306.801,-1290.619,OK,-241.309,268.089,-1285.564
1,Port 2: NDI 8700340  s/n:34802401,30145,1,OK,0.8484568,0.0367177,-0.4738467,-0.2328995,-120.599,268.578,-1351.667,0.3325798,4,OK,-120.407,268.664,-1352.037,OK,-161.564,276.353,-1323.850,OK,-193.831,306.581,-1289.844,OK,-240.632,267.860,-1284.688
1,Port 2: NDI 8700340  s/n:34802401,30148,1,OK,0.8487595,0.0387608,-0.4731788,-0.2328235,-120.553,267.928,-1351.559,0.3033715,4,OK,-120.345,268.013,-1351.894,OK,-161.549,275.519,-1323.755,OK,-193.830,305.536,-1289.553,OK,-240.554,266.690,-1284.513
1,Port 2: NDI 8700340  s/n:34802401,30151,1,OK,0.8497417,0.0416145,-0.4716790,-0.2317892,-120.464,266.809,-1351.318,0.3486558,4,OK,-120.257,266.902,-1351.705,OK,-161.416,274.060,-1323.315,OK,-193.805,303.768,-1289.012,OK,-240.336,264.669,-1284.040
1,Port 2: NDI 8700340  s/n:34802401,30154,1,OK,0.8524017,0.0428935,-0.4676126,-0.2300215,-119.586,265.867,-1350.139,0.3496976,4,OK,-119.395,265.962,-1350.530,OK,-160.328,272.816,-1321.757,OK,-192.596,302.272,-1287.118,OK,-238.849,262.885,-1281.837
1,Port 2: NDI 8700340  s/n:34802401,30157,1,OK,0.8574821,0.0394882,-0.4606201,-0.2258190,-117.797,265.785,-1348.106,0.3399681,4,OK,-117.611,265.875,-1348.494,OK,-158.097,272.651,-1319.055,OK,-189.924,302.141,-1284.030,OK,-235.773,262.464,-1277.673
1,Port 2: NDI 8700340  s/n:34802401,30160,1,OK,0.8614239,0.0352243,-0.4545752,-0.2237621,-116.229,266.299,-1346.438,0.3413367,4,OK,-116.037,266.381,-1346.833,OK,-156.065,273.301,-1316.816,OK,-187.404,302.961,-1281.479,OK,-233.103,263.237,-1274.116
1,Port 2: NDI 8700340  s/n:34802401,30163,1,OK,0.8635066,0.0307881,-0.4508458,-0.2239342,-114.987,267.272,-1345.272,0.3745102,4,OK,-114.814,267.351,-1345.708,OK,-154.508,274.571,-1315.193,OK,-185.369,304.553,-1279.819,OK,-231.094,265.006,-1271.767
1,Port 2: NDI 8700340  s/n:34802401,30166,1,OK,0.8651777,0.0260430,-0.4483689,-0.2230575,-114.192,268.392,-1344.604,0.3601395,4,OK,-113.991,268.469,-1345.028,OK,-153.472,276.007,-1314.327,OK,-183.989,306.320,-1278.892,OK,-229.742,266.936,-1270.146
1,Port 2: NDI 8700340  s/n:34802401,30169,1,OK,0.8655273,0.0225801,-0.4478208,-0.2231798,-113.845,269.396,-1344.436,0.3364546,4,OK,-113.650,269.457,-1344.837,OK,-153.018,277.320,-1314.131,OK,-183.342,307.915,-1278.730,OK,-229.178,268.719,-1269.647
1,Port 2: NDI 8700340  s/n:34802401,30172,1,OK,0.8647965,0.0199008,-0.4491763,-0.2235432,-114.006,270.397,-1344.805,0.3665743,4,OK,-113.799,270.451,-1345.246,OK,-153.190,278.600,-1314.566,OK,-183.498,309.482,-1279.413,OK,-229.486,270.478,-1270.224
1,Port 2: NDI 8700340  s/n:34802401,30175,1,OK,0.8629030,0.0172696,-0.4529532,-0.2234582,-114.619,271.333,-1345.636,0.3194511,4,OK,-114.429,271.397,-1346.008,OK,-154.009,279.855,-1315.793,OK,-184.408,311.033,-1280.994,OK,-230.615,272.246,-1271.863
1,Port 2: NDI 8700340  s/n:34802401,30178,1,OK,0.8599204,0.0162713,-0.4578192,-0.2251084,-115.649,272.262,-1347.011,0.3305249,4,OK,-115.466,272.320,-1347.400,OK,-155.273,281.047,-1317.597,OK,-185.937,312.490,-1283.188,OK,-232.411,273.958,-1274.483
1,Port 2: NDI 8700340  s/n:34802401,30181,1,OK,0.8556731,0.0162984,-0.4651976,-0.2261618,-117.314,272.946,-1349.021,0.3287289,4,OK,-117.101,273.009,-1349.399,OK,-157.393,281.953,-1320.308,OK,-188.484,313.573,-1286.461,OK,-235.270,275.268,-1278.418
1,Port 2: NDI 8700340  s/n:34802401,30184,1,OK,0.8496438,0.0188557,-0.4750663,-0.2281708,-119.561,273.257,-1351.728,0.3365969,4,OK,-119.374,273.324,-1352.108,OK,-160.235,282.367,-1323.923,OK,-192.023,314.062,-1290.789,OK,-239.138,275.928,-1283.936
1,Port 2: NDI 8700340  s/n:34802401,30187,1,OK,0.8439487,0.0224305,-0.4845175,-0.2291074,-121.862,273.108,-1354.530,0.3354842,4,OK,-121.656,273.174,-1354.903,OK,-163.142,282.191,-1327.666,OK,-195.678,313.815,-1295.156,OK,-242.977,275.736,-1289.494
1,Port 2: NDI 8700340  s/n:34802401,30190,1,OK,0.8398755,0.0263372,-0.4915493,-0.2286804,-123.616,272.488,-1356.620,0.3327148,4,OK,-123.412,272.566,-1356.982,OK,-165.403,281.375,-1330.452,OK,-198.564,312.831,-1298.433,OK,-245.837,274.642,-1293.730
1,Port 2: NDI 8700340  s/n:34802401,30193,1,OK,0.8366718,0.0320264,-0.4974227,-0.2269918,-125.257,271.096,-1358.535,0.3380398,4,OK,-125.038,271.182,-1358.892,OK,-167.471,279.569,-1333.006,OK,-201.377,310.616,-1301.324,OK,-248.507,272.104,-1297.539
1,Port 2: NDI 8700340  s/n:34802401,30196,1,OK,0.8345264,0.0398259,-0.5010209,-0.2257379,-126.497,269.058,-1359.790,0.3485020,4,OK,-126.296,269.150,-1360.161,OK,-169.102,276.896,-1334.619,OK,-203.623,307.335,-1303.087,OK,-250.419,268.373,-1300.278
